uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8335927713,eng,False,2024-09-25,05:37:17,2024-09-25T05:37:17Z,2024-09-25T05:37:00Z,news,0.7333,https://www.dailymail.co.uk/news/article-13888823/Tim-Walz-meets-son-billionaire-philanthropist-George-Soros-posh-NYC-home.html,Tim Walz meets with son of billionaire philanthropist George Soros,"Tim Walz skirted his usual 'regular guy' image while hobnobbing with the son of billionaire Democrat donor George Soros in his posh New York City pad.

Alex Soros, the 38-year-old son of the global ...",[],https://i.dailymail.co.uk/1s/2024/09/25/06/90068029-0-image-m-43_1727241671350.jpg,eng-9933863,-0.1216,464938637,15,dailymail.co.uk,news,Daily Mail Online,2024-09-25
8335911184,eng,True,2024-09-25,05:22:04,2024-09-25T05:22:04Z,2024-09-25T05:21:50Z,news,0.0,https://www.independent.co.uk/life-style/jennifer-lawrence-kamala-harris-trump-abortion-endorsement-b2618509.html,Jennifer Lawrence shares reason behind endorsement for 2024 presidential election,"My recent work focusing on Latino voters in Arizona has shown me how crucial independent journalism is in giving voice to underrepresented communities.

Your support is what allows us to tell these ...",[],https://static.independent.co.uk/2024/09/24/18/GettyImages-2152514989.jpg?quality=75&width=1200&auto=webp,,0.302,464937724,15,independent.co.uk,news,The Independent,2024-09-25
8335903884,eng,True,2024-09-25,05:16:17,2024-09-25T05:16:17Z,2024-09-25T05:14:29Z,news,0.0,https://www.yahoo.com/news/jennifer-lawrence-shares-reason-behind-181326337.html,Jennifer Lawrence shares reason behind endorsement for 2024 presidential election,"Jennifer Lawrence has revealed who she's endorsing in the 2024 presidential election.

The actor, 34, showed her support for democratic nominees Kamala Harris and Tim Walz during a recent ...",[],https://media.zenfs.com/en/the_independent_635/74b1718c095cbc8157d10767fafc1f9c,,0.2706,464937377,15,yahoo.com,news,Yahoo,2024-09-25
8335904687,eng,False,2024-09-25,05:15:41,2024-09-25T05:15:41Z,2024-09-25T05:15:15Z,news,0.6157,https://www.thedailystar.net/opinion/geopolitical-insights/news/sri-lanka-presidential-election-2024-turning-point-or-false-dawn-3711621,Sri Lanka Presidential Election 2024: A turning point or a false dawn?,"Sri Lanka's 2024 presidential election, which saw the ascension of Anura Kumara Dissanayake (AKD) as the president, stands as a significant milestone in the country's modern political history. This ...",[],https://www.thedailystar.net/sites/default/files/styles/social_share/public/images/2024/09/25/gi_2_a_roadside_shoemaker_works_at_his_usual_spot_24092024_7a81_sbs.jpg,fra-1109871,-0.3961,464937341,1,thedailystar.net,news,The Daily Star,2024-09-25
8335902968,eng,True,2024-09-25,05:14:43,2024-09-25T05:14:43Z,2024-09-25T05:13:41Z,news,0.0,https://ca.news.yahoo.com/jennifer-lawrence-shares-reason-behind-181326337.html,Jennifer Lawrence shares reason behind endorsement for 2024 presidential election,"Jennifer Lawrence has revealed who she's endorsing in the 2024 presidential election.

The actor, 34, showed her support for democratic nominees Kamala Harris and Tim Walz during a recent ...",[],https://media.zenfs.com/en/the_independent_635/74b1718c095cbc8157d10767fafc1f9c,,0.2706,464937283,15,ca.news.yahoo.com,news,Yahoo,2024-09-25
2024-09-495497658,eng,True,2024-09-25,04:41:19,2024-09-25T04:41:19Z,2024-09-25T04:07:02Z,news,0.0,https://www.fresnobee.com/news/nation-world/national/article293000899.html,Kamala Harris and Donald Trump Neck-and-Neck in New CNN Poll,"The survey, released by CNN and SSRS Opinion Panel on Tuesday, is based on the responses of 2,074 registered voters nationwide who were surveyed from September 19 to September 22. Harris and Trump ...","{'uri': ['kaitlin_lewis@fresnobee.com'], 'name': ['Kaitlin Lewis'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/h2en24/picture293000879/alternates/LANDSCAPE_1140/df5b481f-43dc-4e55-b63d-8dbad4169f53,,0.1608,464935279,1,fresnobee.com,news,The Fresno Bee,2024-09-25
8335868183,eng,False,2024-09-25,04:37:17,2024-09-25T04:37:17Z,2024-09-25T04:36:53Z,news,0.6,https://www.dnaindia.com/world/report-kamala-harris-campaign-office-attacked-multiple-gunshots-fired-at-the-front-window-of-arizona-office-3109506,"Kamala Harris campaign office attacked, multiple gunshots fired","This is the second time in recent weeks that Harris' campaign office has been attacked

There were reports of gunshots when unidentified persons fired bullets at the campaign office of Vice President ...",[],https://cdn.dnaindia.com/sites/default/files/styles/full/public/2024/09/25/2653864-20240725203455146641.jpg,eng-9931841,-0.2157,464935037,1,dnaindia.com,news,Daily News and Analysis (DNA) India,2024-09-25
2024-09-495489078,eng,True,2024-09-25,04:27:55,2024-09-25T04:27:55Z,2024-09-25T04:07:02Z,news,0.0,https://www.idahostatesman.com/news/nation-world/national/article293000899.html,Kamala Harris and Donald Trump Neck-and-Neck in New CNN Poll,"The survey, released by CNN and SSRS Opinion Panel on Tuesday, is based on the responses of 2,074 registered voters nationwide who were surveyed from September 19 to September 22. Harris and Trump ...","{'uri': ['kaitlin_lewis@idahostatesman.com'], 'name': ['Kaitlin Lewis'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/h2en24/picture293000879/alternates/LANDSCAPE_1140/df5b481f-43dc-4e55-b63d-8dbad4169f53,,0.1608,464934475,1,idahostatesman.com,news,Idaho Statesman,2024-09-25
2024-09-495488566,eng,True,2024-09-25,04:26:16,2024-09-25T04:26:16Z,2024-09-25T04:07:02Z,news,0.0,https://www.kansas.com/news/nation-world/national/article293000899.html,Kamala Harris and Donald Trump Neck-and-Neck in New CNN Poll,"The survey, released by CNN and SSRS Opinion Panel on Tuesday, is based on the responses of 2,074 registered voters nationwide who were surveyed from September 19 to September 22. Harris and Trump ...","{'uri': ['kaitlin_lewis@kansas.com'], 'name': ['Kaitlin Lewis'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/h2en24/picture293000879/alternates/LANDSCAPE_1140/df5b481f-43dc-4e55-b63d-8dbad4169f53,,0.1608,464934376,1,kansas.com,news,The Wichita Eagle,2024-09-25
2024-09-495483872,eng,True,2024-09-25,04:20:11,2024-09-25T04:20:11Z,2024-09-25T04:07:02Z,news,0.0,https://www.charlotteobserver.com/news/nation-world/national/article293000899.html,Kamala Harris and Donald Trump Neck-and-Neck in New CNN Poll,"The survey, released by CNN and SSRS Opinion Panel on Tuesday, is based on the responses of 2,074 registered voters nationwide who were surveyed from September 19 to September 22. Harris and Trump ...","{'uri': ['kaitlin_lewis@charlotteobserver.com'], 'name': ['Kaitlin Lewis'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/h2en24/picture293000879/alternates/LANDSCAPE_1140/df5b481f-43dc-4e55-b63d-8dbad4169f53,,0.1608,464934011,1,charlotteobserver.com,news,The Charlotte Observer,2024-09-25
