uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8332777061,eng,False,2024-09-23,05:56:10,2024-09-23T05:56:10Z,2024-09-23T05:53:14Z,news,0.7098,https://exbulletin.com/politics/2849690/,Lindsey Graham gives Donald Trump advice on Jewish voters - ExBulletin,"During an appearance Sunday morning on NBC's Meet the Press, Sen. Lindsey Graham gave former President Donald Trump some advice on how to increase his support among Jewish voters ahead of the 2024 ...",[],https://d.newsweek.com/en/full/2477622/trump-graham.png,eng-9925708,0.1059,464766970,1,exbulletin.com,news,ExBulletin,2024-09-23
8332751899,eng,False,2024-09-23,05:28:13,2024-09-23T05:28:13Z,2024-09-23T05:28:01Z,news,0.7137,https://cryptobriefing.com/harris-crypto-pledge-campaign/,"Kamala Harris promises to boost crypto, AI growth and protect investors as president","Harris plans to create a stable business environment with clear regulations.

Kamala Harris promised on Sunday that her White House would be committed to fostering the growth of digital assets and ...","{'uri': ['vivian_nguyen@cryptobriefing.com'], 'name': ['Vivian Nguyen'], 'type': ['author'], 'isAgency': [False]}",https://static.cryptobriefing.com/wp-content/uploads/2024/08/07213231/Crypto-for-Kamala-campaign-800x457.jpg,eng-9927951,0.5608,464765293,15,cryptobriefing.com,news,Crypto Briefing,2024-09-23
8332746310,eng,False,2024-09-23,05:22:36,2024-09-23T05:22:36Z,2024-09-23T05:22:09Z,news,0.0,https://www.myjoyonline.com/bawumia-glorifies-god-for-being-no-1-on-ballot-paper/,Bawumia glorifies God for being No.1 on ballot paper - MyJoyOnline,"Vice President Dr. Mahamudu Bawumia has glorified God for his position as the first on the presidential ballot paper for the 2024 Presidential Election.

Dr. Bawumia got the number 1 position on the ...",[],https://www.myjoyonline.com/wp-content/uploads/2024/09/Bawumia_no1.jpeg,,0.2863,464764956,1,myjoyonline.com,news,MyJoyOnline.com,2024-09-23
8332720286,eng,True,2024-09-23,04:54:29,2024-09-23T04:54:29Z,2024-09-23T04:54:12Z,news,0.0,https://colombogazette.com/2024/09/23/prime-minister-resigns-and-cabinet-dissolved/,Prime Minister resigns and Cabinet dissolved,"Prime Minister Dinesh Gunawardena resigned from his post as a result of which the Cabinet has also been dissolved.

Gunawardena said that he had decided to resign as a new President had been ...",[],http://colombogazette.com/wp-content/uploads/2022/07/Dinesh-Gunawardena.jpg,,0.1059,464763269,1,colombogazette.com,news,Colombo Gazette,2024-09-23
8332713199,eng,False,2024-09-23,04:45:42,2024-09-23T04:45:42Z,2024-09-23T04:45:19Z,news,0.6902,https://www.onlanka.com/news/anura-kumara-dissanayake-sworn-in-as-sri-lankas-9th-executive-president.html,Anura Kumara Dissanayake sworn in as Sri Lanka's 9th Executive President - Sri Lanka,"Anura Kumara Dissanayake was sworn in as the ninth Executive President of Sri Lanka this morning (September 23) at the Presidential Secretariat, before Chief Justice Jayantha Jayasuriya.

In the ...",[],https://www.onlanka.com/wp-content/uploads/2024/09/anura-kumara-dissanayake-sworn-in-as-president-of-sri-lanka.jpg,eng-9927135,0.1608,464762742,15,onlanka.com,news,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News,2024-09-23
8332713200,eng,True,2024-09-23,04:45:41,2024-09-23T04:45:41Z,2024-09-23T04:45:19Z,news,0.0,https://www.onlanka.com/news/sri-lankas-transition-wickremesinghe-hands-over-leadership-to-dissanayake.html,Sri Lanka's Transition: Wickremesinghe hands over leadership to Dissanayake - Sri Lanka,"In a statement released on September 22, 2024, Sri Lankan President Ranil Wickremesinghe expressed his deep gratitude to the people of Sri Lanka for the mandate granted during the 2024 Presidential ...",[],https://www.onlanka.com/wp-content/uploads/2024/09/ranil-wickremesinghe.jpg,,0.3961,464762741,1,onlanka.com,news,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News,2024-09-23
8332712660,eng,False,2024-09-23,04:44:56,2024-09-23T04:44:56Z,2024-09-23T04:44:28Z,news,0.6039,http://colombogazette.com/2024/09/23/prime-minister-resigns-and-cabinet-dissolved/,Prime Minister resigns and Cabinet dissolved,"Prime Minister Dinesh Gunawardena resigned from his post as a result of which the Cabinet has also been dissolved.

Gunawardena said that he had decided to resign as a new President had been ...",[],http://colombogazette.com/wp-content/uploads/2022/07/Dinesh-Gunawardena.jpg,eng-9927135,0.1059,464762696,1,colombogazette.com,news,Colombo Gazette,2024-09-23
8332698044,eng,False,2024-09-23,04:30:07,2024-09-23T04:30:07Z,2024-09-23T04:29:17Z,news,0.0,https://timesofoman.com/article/150143-each-time-we-sit-down-im-struck-by-our-ability-to-find-new-areas-of-cooperation-biden-to-pm-modi-as-bilateral-concludes,"""Each time we sit down, I'm struck by our ability to find new areas of cooperation"": Biden to PM Modi as bilateral concludes","Wilmington: As the bilateral meeting between Prime Minister Narendra Modi and US President Joe Biden concluded in Wilmington, Delaware, on Saturday (local time), the latter said that each time the two ...","{'uri': ['http@timesofoman.com'], 'name': ['http'], 'type': ['author'], 'isAgency': [False]}",https://shabiba.eu-central-1.linodeobjects.com/2024/09/1727065574-1727065574-ogomylh2h2bl.jpg,,0.2471,464761807,1,timesofoman.com,news,Times of Oman,2024-09-23
2024-09-493255817,eng,True,2024-09-23,04:29:29,2024-09-23T04:29:29Z,2024-09-23T04:28:28Z,news,0.0,https://english.newsfirst.lk/2024/9/22/historic-win-anura-kumara-dissanayake-declared-president-of-sri-lanka,Historic Win: Anura Kumara Dissanayake Declared President of Sri Lanka,"COLOMBO (News 1st); Anura Kumara Dissanayake, the Leader of the National People's Power, has been officially declared the winner of the 2024 Presidential Election of Sri Lanka. He will become the 9th ...",[],https://cdn.newsfirst.lk/english-uploads/2024/09/Anura Kumara 12-767419-767843_850x460.jpg,,0.3412,464761769,1,english.newsfirst.lk,news,english.newsfirst.lk,2024-09-23
2024-09-493253077,eng,False,2024-09-23,04:23:28,2024-09-23T04:23:28Z,2024-09-23T00:00:00Z,news,0.4314,https://srilankamirror.com/news/dinesh-resigns/,Dinesh resigns,"Election Chief officially announces AKD's victory at 2024 Prez polls

Chairman of the Election Commission - R.M.A.L. Ratnayake has officially declared the victory of National People's Power candidate ...",[],https://srilankamirror.com/wp-content/uploads/2023/08/Dinesh_Gunawardena_1200px_2023_08_15-1000x600.jpg,eng-9926602,0.1686,464761408,1,srilankamirror.com,news,Sri Lanka Mirror,2024-09-23
