uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8289213409,eng,False,2024-08-24,05:33:01,2024-08-24T05:33:01Z,2024-08-24T05:31:18Z,news,0.749,https://www.ncregister.com/cna/cna-20240823-rfk-jr-suspends-campaign,"Robert F. Kennedy Jr. Suspends Campaign, Urges Voters to Elect Donald Trump","Kennedy said the Democratic Party has 'departed so dramatically on the core values that I grew up with.'

Independent candidate Robert F. Kennedy, Jr. suspended his 2024 presidential campaign Friday ...",[],https://publisher-ncreg.s3.us-east-2.amazonaws.com/pb-ncregister/swp/hv9hms/media/2024082323088_c7a449853d484b4511d3e58184e66883e1efbe124bfb664bdfc50defdcf2b707.jpg,eng-9841987,0.2784,462173581,1,ncregister.com,news,National Catholic Register,2024-08-24
8289209943,eng,False,2024-08-24,05:27:49,2024-08-24T05:27:49Z,2024-08-24T05:26:59Z,news,0.4706,https://www.foxnews.com/politics/2024-showdown-what-happens-next-kamala-harris-donald-trump-face-off,2024 showdown: What happens next in the Kamala Harris-Donald Trump face-off,"Former President Trump speaks in Las Vegas after RFK, Jr. suspends his campaign and endorses him.

Vice President Kamala Harris, urged her supporters to ""get out there, let's fight for it,"" as she ...","{'uri': ['paul_steinhauser@foxnews.com'], 'name': ['Paul Steinhauser'], 'type': ['author'], 'isAgency': [False]}",https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/08/1024/512/Capture.png?ve=1&tl=1,eng-9833061,0.0431,462173269,1,foxnews.com,news,Fox News,2024-08-24
2024-08-464042049,eng,False,2024-08-24,04:28:50,2024-08-24T04:28:50Z,2024-08-24T03:59:07Z,news,0.0,https://pittnews.com/article/189010/news/a-students-guide-to-registering-and-voting-in-the-2024-presidential-election/,A student's guide to registering and voting in the 2024 presidential election,"For many college students, voting in the 2024 presidential election will be their first experience at the voting booth. To be ready for the Nov. 5 election, students must register to vote by Oct. ...","{'uri': ['emma_hannan@pittnews.com'], 'name': ['Emma Hannan'], 'type': ['author'], 'isAgency': [False]}",https://pittnews.com/wp-content/uploads/2024/08/N_PrepForNovElections_AE.png,,0.2157,462169730,1,pittnews.com,news,The Pitt News,2024-08-24
8289146168,eng,False,2024-08-24,04:11:23,2024-08-24T04:11:23Z,2024-08-24T04:09:45Z,news,0.0,https://english.elpais.com/usa/elections/2024-08-24/project-2025-the-conservative-roadmap-to-transform-america-with-donald-trump-in-office.html,"Project 2025, the conservative roadmap to transform America with Donald Trump in office",Project 2025 has become a key talking point within the United States presidential election. Although Republican candidate Donald Trump has distanced himself from the document (which promotes a series ...,"{'uri': ['alonso_martinez@english.elpais.com'], 'name': ['Alonso Martínez'], 'type': ['author'], 'isAgency': [False]}",https://imagenes.elpais.com/resizer/v2/R7ZWAV2HW5CCPK7W2EA2TOKNLE.jpg?auth=9cbbb192fcea2f4df4304b69a5e98b8b6b8b03ae75ecb0bf6db99dcd614e4b58&width=1200,,0.4196,462168683,1,english.elpais.com,news,EL PAÍS,2024-08-24
8289139098,eng,False,2024-08-24,04:04:11,2024-08-24T04:04:11Z,2024-08-24T04:02:10Z,news,0.6902,https://exbulletin.com/politics/2827031/,"Robert F. Kennedy Jr. suspends 2024 White House bid, endorses Donald Trump - ExBulletin","Independent U.S. presidential candidate Robert F. Kennedy announced Friday that he is ending his campaign for the 2024 presidential election, pledging his support for Republican candidate Donald ...",[],https://cdnuploads.aa.com.tr/uploads/Contents/2024/08/23/thumbs_b_c_640b1d5c4d46b5f000368fa302bc9604.jpg?v=233157,eng-9841987,0.0667,462168251,1,exbulletin.com,news,ExBulletin,2024-08-24
8289127563,eng,False,2024-08-24,03:47:28,2024-08-24T03:47:28Z,2024-08-24T03:45:32Z,news,0.0,https://gazette.com/news/wex/harrison-butker-urges-jd-vance-to-bring-trump-back-in-line-on-abortion/article_859269fc-b5c1-5501-9059-53dd3e5f2763.html,Harrison Butker urges JD Vance to bring Trump 'back in line' on abortion,"Kansas City Chiefs kicker Harrison Butker urged Sen. J.D. Vance (R-OH) to bring former President Donald Trump ""back in line"" with a platform that would endorse a stricter stance on abortion.

Butker ...","{'uri': ['washington_examiner@gazette.com'], 'name': ['Washington Examiner'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/custom/image/3f755dae-418c-11e8-a244-53852639d709.png?crop=235%2C235%2C1%2C0&resize=200%2C200&order=crop%2Cresize,,0.1216,462167248,1,gazette.com,news,Colorado Springs Gazette,2024-08-24
8288960041,eng,True,2024-08-24,03:46:52,2024-08-24T03:46:52Z,2024-08-23T23:41:26Z,news,0.0,https://www.yahoo.com/news/rfk-jr-jill-stein-cornell-224915925.html,"Jill Stein, Cornell West, Chase Oliver: Who else is running for president in 2024?","Kamala Harris and Donald Trump are the two major party candidates in the 2024 presidential election, but dozens of other people are also running.

None is on a realistic path to the White House, but ...",[],https://media.zenfs.com/en/bbc_us_articles_995/c1896a9d79e74c3b4fa42e273d8171f9,,-0.0353,462167212,1,yahoo.com,news,Yahoo,2024-08-24
2024-08-464022223,eng,False,2024-08-24,03:46:31,2024-08-24T03:46:31Z,2024-08-23T16:47:01Z,news,0.8078,https://www.yahoo.com/news/barron-trump-york-college-not-164701894.html,"Barron Trump at a New York college, not UPenn or Georgetown, breaking family tradition","Barron Trump, the sole child of Donald and Melania Trump, picked a college in New York and starts fall 2024 classes soon, Donald Trump confirmed in an Aug. 20 New York Post story: ""He's all set in a ...","{'uri': ['jennifer_sangalang@yahoo.com'], 'name': ['Jennifer Sangalang'], 'type': ['author'], 'isAgency': [False]}",https://media.zenfs.com/en/palm_beach_post_natl_articles_437/0fdfd7d0ac314e0eb747648dbfabb125,eng-9830470,0.1451,462167191,1,yahoo.com,news,Yahoo,2024-08-24
2024-08-464017818,eng,True,2024-08-24,03:37:37,2024-08-24T03:37:37Z,2024-08-24T03:22:58Z,news,0.0,https://internewscast.com/news/bill-maher-has-trouble-grasping-charli-xcxs-brat-support-for-kamala-harris-it-reminds-me-of-trump/,"Bill Maher Has Trouble Grasping Charli XCX's 'Brat' Support for Kamala Harris: ""It Reminds Me of Trump"" - Internewscast Journal","After a month-long hiatus, Bill Maher is catching up with today's internet slang... in real time.

On Friday's episode of Real Time with Bill Maher, the host attempted to understand the Brat ...",[],https://internewscast.com/wp-content/uploads/2024/01/ic_launcher.png,,0.1451,462166657,1,internewscast.com,news,Internewscast Journal,2024-08-24
8289117763,eng,True,2024-08-24,03:34:47,2024-08-24T03:34:47Z,2024-08-24T03:33:31Z,news,0.0,https://newsfirst.lk/2024/08/24/election-commission-announces-opportunity-to-replace-deceased-independent-presidential-candidate,Election Commission Announces Opportunity to Replace Deceased Independent Presidential Candidate,"COLOMBO (News 1st): The National Election Commission says that there is an opportunity to nominate another candidate in place of the deceased independent presidential candidate, Muhammad Ilyas, for ...",[],https://cdn.newsfirst.lk/english-uploads/2024/08/Muhammad Ilyas-764908_850x460-765019_850x460.jpg,,-0.0902,462166487,1,newsfirst.lk,news,newsfirst.lk,2024-08-24
