uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8290398132,eng,False,2024-08-25,05:21:00,2024-08-25T05:21:00Z,2024-08-25T05:11:59Z,news,0.0,https://exbulletin.com/politics/2827834/,Jokowi's Arguments at PAN Congress Propose Increasing Number of Ministerial Seats in Prabowo's Cabinet - ExBulletin,"TEMPO.CO, Jakarta - President Joko Widodo or Jokowi officially opened the 6th National Mandate Party (PAN) congress which took place on Friday evening at the Kempinski Hotel in Jakarta.

""By saying ...",[],https://statik.tempo.co/data/2024/08/23/id_1330575/1330575_720.jpg?rand=1,0.4118,462259260,13,exbulletin.com,news,ExBulletin,,2024-08-25
8290378189,eng,True,2024-08-25,04:46:51,2024-08-25T04:46:51Z,2024-08-25T04:45:58Z,news,0.0,https://www.onlanka.com/news/leaves-of-sri-lankan-postal-workers-canceled-until-conclusion-of-2024-presidential-election.html,Leaves of Sri Lankan Postal workers canceled until conclusion of 2024 Presidential Election - Sri Lanka,"All leaves for postal workers in Sri Lanka have been canceled until the conclusion of the 2024 Presidential Election.

Deputy Postmaster General Rajitha Ranasinghe stated that this decision was made ...",[],https://www.onlanka.com/wp-content/uploads/2022/08/sri-lanka-post.jpg,-0.0902,462257211,1,onlanka.com,news,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News,,2024-08-25
8290347894,eng,False,2024-08-25,04:07:37,2024-08-25T04:07:37Z,2024-08-25T04:05:40Z,news,0.0,https://www.sunjournal.com/2024/08/25/in-a-word-weird-bratty-political-language/,"In a word: 'Weird,' 'bratty' political language","""The whole aim of practical politics is to keep the populace alarmed (and hence clamorous to be led to safety) by an endless series of hobgoblins."" -- H.L. Mencken

Here we go again. With the ...",[],https://www.sunjournal.com/wp-content/uploads/sites/11/2024/08/Brat-1724173792.jpg,0.098,462254857,1,sunjournal.com,news,Lewiston Sun Journal,,2024-08-25
8290328114,eng,True,2024-08-25,03:38:28,2024-08-25T03:38:28Z,2024-08-25T03:37:06Z,news,0.0,https://www.adaderana.lk/news/101476/postal-workers-leave-cancelled-until-presidential-election-ends,Postal workers' leave cancelled until Presidential Election ends,Deputy Postmaster General Rajitha Ranasinghe has announced that leave of all employees of the Postal Department has been cancelled with immediate effect until the conclusion of the 2024 Presidential ...,[],https://adaderanaenglish.s3.amazonaws.com/1724555731-POSTAL-6.jpg,0.0118,462253108,1,adaderana.lk,news,Ada Derana,,2024-08-25
8290311809,eng,False,2024-08-25,03:17:32,2024-08-25T03:17:32Z,2024-08-25T03:13:15Z,news,0.0,https://www.adaderana.lk/news.php?nid=101476,Postal workers' leave cancelled until Presidential Election ends,Deputy Postmaster General Rajitha Ranasinghe has announced that all leave of Postal Department employees has been canceled with immediate effect until the conclusion of the 2024 Presidential ...,[],https://adaderanaenglish.s3.amazonaws.com/adaderana-header-logo.png,0.0902,462251852,1,adaderana.lk,news,Ada Derana,,2024-08-25
8290307107,eng,False,2024-08-25,03:07:52,2024-08-25T03:07:52Z,2024-08-25T03:07:05Z,news,0.5098,https://www.neowin.net/news/meta-says-it-blocked-some-whatsapp-accounts-that-were-being-used-by-iran-based-actors/,Meta says it blocked some WhatsApp accounts that were being used by Iran-based actors,Malicious cybercriminals that were based in and supported by Iran have reportedly been detected in Meta's WhatsApp service and have since been blocked. Meta announced this latest attempt by Iran-based ...,"{'uri': ['john_callaham@neowin.net'], 'name': ['John Callaham'], 'type': ['author'], 'isAgency': [False]}",https://cdn.neowin.com/news/images/uploaded/2024/04/1713989519_whatsapp_story.jpg,0.1137,462251272,1,neowin.net,news,Neowin,eng-9843040,2024-08-25
8290293192,eng,False,2024-08-25,02:46:37,2024-08-25T02:46:37Z,2024-08-25T02:45:21Z,news,0.7216,https://consequence.net/2024/08/zach-galifianakis-dnc-step-back-celebs/,"Zach Galifianakis wishes Democrats ""would step back from the celebrities,"" focus on ""rural America""","""I'm more on the small-town side of that than I am on the Hollywood side of that""

Kamala Harris has officially become the Democratic Party's nominee for the 2024 Presidential Election, and many ...","{'uri': ['jo_vito@consequence.net'], 'name': ['Jo Vito'], 'type': ['author'], 'isAgency': [False]}",https://consequence.net/wp-content/uploads/2024/08/Zach-Galifianakis-wishses-Democrats-would-step-back-from-celebrities-and-focus-on-rural-America.jpg,0.0824,462249997,1,consequence.net,news,Consequence of Sound,eng-9844834,2024-08-25
8290267787,eng,False,2024-08-25,02:03:35,2024-08-25T02:03:35Z,2024-08-25T02:01:43Z,news,0.0,https://www.fox5atlanta.com/news/how-many-vice-presidents-have-run-president-how-many-won,How many Vice Presidents have run for President? How many won?,"LOS ANGELES - We are less than three months away from the 2024 Presidential election, and after the Democratic National Convention ended this week in Chicago, the two major candidates have been ...",[],https://images.foxtv.com/static.foxla.com/www.foxla.com/content/uploads/2024/08/1280/720/Vice-Presidents.jpg?ve=1&tl=1,0.1922,462247415,1,fox5atlanta.com,news,FOX 5 Atlanta,,2024-08-25
2024-08-464727754,eng,True,2024-08-25,00:54:13,2024-08-25T00:54:13Z,2024-08-24T20:29:38Z,news,0.0,https://internewscast.com/entertainment/analyzing-the-benefits-of-emmy-nominated-late-night-shows/,Analyzing the Benefits of Emmy-Nominated Late-Night Shows - Internewscast Journal,"For seven years, if you weren't named John Oliver, you were just happy to be nominated in the talk series category at the Emmys.

Between 2016 and 2022, HBO's ""Last Week Tonight With John Oliver"" ...",[],https://internewscast.com/wp-content/uploads/2024/08/rewrite-this-title-Lets-Talk-Talk-Breaking-Down-the-Merits.jpg,0.1529,462243253,1,internewscast.com,news,Internewscast Journal,,2024-08-25
8290207376,eng,True,2024-08-25,00:27:19,2024-08-25T00:27:19Z,2024-08-25T00:08:25Z,news,0.0,http://island.lk/dr-tharmalingam-tharesanan-appointed-ipcs-lankan-lt-colonel-and-territory-commander/,Dr. Tharmalingam Tharesanan appointed IPC's Lankan Lt Colonel and Territory Commander,"To re-democratize Sri Lanka, abolish executive presidency: activists

ECONOMYNEXT -A group of lawyers, academics, and civil rights activists have called for the abolition of the executive presidency, ...","{'uri': ['thilina_walpola@island.lk'], 'name': ['Thilina Walpola'], 'type': ['author'], 'isAgency': [False]}",http://island.lk/wp-content/uploads/2024/08/PRABATHW.jpg,0.1216,462241639,1,island.lk,news,The Island,,2024-08-25
