uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8327535259,eng,False,2024-09-19,05:42:48,2024-09-19T05:42:48Z,2024-09-19T05:42:37Z,news,0.0,https://www.benzinga.com/markets/cryptocurrency/24/09/40932192/trump-pays-up-for-smash-burgers-and-diet-cokes-with-bitcoin-during-new-york-campaign-halt-,Trump Pays Up For Smash Burgers And Diet Cokes With Bitcoin During New York Campaign Halt  --  Move Hailed As 'One Of The Most Historic Transactions',"Ahead of the 2024 presidential election, former President Donald Trump made headlines with a notable campaign stop in New York City.

What Happened: Former President Trump made a campaign stop at ...","{'uri': ['benzinga_neuro@benzinga.com'], 'name': ['Benzinga Neuro'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/09/19/Donald-Trump-unhappy-powell-cover_0.jpeg?width=1200&height=800&fit=crop,0.1216,464420568,1,benzinga.com,news,Benzinga,,2024-09-19
8327534650,eng,True,2024-09-19,05:42:30,2024-09-19T05:42:30Z,2024-09-19T05:41:55Z,news,0.0,https://www.nbcbayarea.com/entertainment/who-is-hosting-snl-season-50-premiere/3656701/,"Jean Smart to host 'SNL' for its 50th season premiere. See the other hosts, musical guests announced","It will be Smart's first time hosting and Jelly Roll's first time performing on the show.

""SNL"" on Wednesday announced the hosts and musical guests for its first five episodes of season 50, which ...",[],https://media.nbcbayarea.com/2024/09/image-2024-09-18T170420.949.png?resize=1200%2C675&quality=85&strip=all,0.1451,464420550,1,nbcbayarea.com,news,NBC Bay Area,,2024-09-19
8327519987,eng,False,2024-09-19,05:28:14,2024-09-19T05:28:14Z,2024-09-19T05:27:46Z,news,0.0,https://www.indiatoday.in/global/story/south-asian-organizations-reject-american-hindu-coalition-georgia-chapters-endorsement-of-trump-2602517-2024-09-19,South Asian Organizations Reject American Hindu Coalition Georgia Chapter's Endorsement of Trump,"US Vice President Kamala Harris, and Republican nominee Donald Trump.

In response to the American Hindu Coalition Georgia Chapter's recent endorsement of Donald Trump for the 2024 presidential ...",[],https://akm-img-a-in.tosshub.com/indiatoday/images/story/202409/us-vice-president-kamala-harris--and-republican-nominee-donald-trump-132747492-16x9_0.jpeg?VersionId=JsjCxLNEA3lk8xVsyU6tGehFw3H3d4Nh,0.0039,464419694,1,indiatoday.in,news,India Today,,2024-09-19
8327518396,eng,False,2024-09-19,05:27:16,2024-09-19T05:27:16Z,2024-09-19T05:26:15Z,news,0.7843,http://saudigazette.com.sa/article/645633/World/America/Iranian-hackers-sent-stolen-Trump-campaign-information-to-Biden-camp?ref=rss&format=simple&link=link,Iranian hackers sent stolen Trump campaign information to Biden camp,"WASHINGTON -- Iranian hackers sent unsolicited information they stole from Donald Trump's presidential campaign to people who were affiliated with Joe Biden's campaign over the summer, federal law ...",[],https://saudigazette.com.sa/uploads/images/2024/09/19/2425378.jpg,-0.0902,464419636,1,saudigazette.com.sa,news,Saudi Gazette,eng-9917196,2024-09-19
8327483533,eng,True,2024-09-19,04:53:57,2024-09-19T04:53:57Z,2024-09-19T04:52:33Z,news,0.0,https://kion546.com/cnn-opinion/2024/09/18/why-trumps-election-fraud-falsehoods-might-cost-the-gop-the-house/,Why Trump's election fraud falsehoods might cost the GOP the House - KION546,(CNN) -- Donald Trump's obsession with election fraud that doesn't exist in any significant form could drive the country into a government shutdown -- and may even put the Republican House majority at ...,"{'uri': ['cnn_newsource@kion546.com'], 'name': ['Cnn Newsource'], 'type': ['author'], 'isAgency': [False]}",https://kion546.b-cdn.net/2023/10/kionlogog-860x540.jpg,-0.1686,464417637,1,kion546.com,news,KION546,,2024-09-19
8327483361,eng,False,2024-09-19,04:52:57,2024-09-19T04:52:57Z,2024-09-19T04:52:20Z,news,0.0,https://www.alternet.org/georgia-election-rules-raffensperger/,The 'unsettling scenario' that 'could preclude a state from having a clear' election result: Maddow,"Speaking with MSNBC's Joy Reid on Wednesday, fellow MSNBC host Rachel Maddow broke down ""the unsettling scenario"" that could unfold after the election at the hand of Republican-led election board's ...",[],https://www.alternet.org/media-library/image.png?id=53645141&width=1200&height=600&coordinates=0%2C81%2C0%2C81,-0.0745,464417577,1,alternet.org,news,Alternet.org,,2024-09-19
8327482570,eng,False,2024-09-19,04:51:34,2024-09-19T04:51:34Z,2024-09-19T04:51:09Z,news,0.7608,https://www.yahoo.com/news/iranian-hackers-sent-stolen-trump-010800578.html,Iranian hackers sent 'stolen' Trump campaign material to individuals associated with Biden campaign: FBI,"The FBI and other U.S. intelligence agencies released findings that Iranian hackers have continued efforts to influence the 2024 presidential election, with ""stolen"" information from former President ...",[],https://s.yimg.com/ny/api/res/1.2/WX245V6WcJWcRGHYXY2ZpQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU7Y2Y9d2VicA--/https://media.zenfs.com/en/us.abcnews.go.com/03a4c99351b602a07987dfc4d074e793,-0.0118,464417494,1,yahoo.com,news,Yahoo,eng-9917196,2024-09-19
8327472173,eng,False,2024-09-19,04:40:35,2024-09-19T04:40:35Z,2024-09-19T04:39:43Z,news,0.0,https://www.democraticunderground.com/100219479658,TRUMP MELTS DOWN AND DEMANDS GOVERNMENT SHUTDOWN,"TRUMP MELTS DOWN AND DEMANDS GOVERNMENT SHUTDOWN

JASON EASLEY TOP NEWS WED, SEP 18TH, ...",[],,-0.1137,464416835,1,democraticunderground.com,news,Democratic Underground,,2024-09-19
8327472350,eng,False,2024-09-19,04:40:18,2024-09-19T04:40:18Z,2024-09-19T04:39:56Z,news,0.6078,https://www.firstpost.com/world/us-election-foreign-interference-risk-highest-in-final-48-hours-microsoft-president-tells-senate-panel-13816866.html,"US election: Foreign interference risk highest in final 48 hours, Microsoft president tells Senate panel","Microsoft President Brad Smit has warned that the worst kind of foreign election interference is expected in the last 48 hours of the election.

The 2024 US presidential election is taking place amid ...",[],"https://images.firstpost.com/uploads/2024/09/Untitled-2024-09-19T100008.469-2024-09-de660fd86aed7d1a902a28b38007183f.jpg?im=FitAndFill=(1200,675)",-0.0745,464416818,1,firstpost.com,news,Firstpost,eng-9917445,2024-09-19
8327468584,eng,False,2024-09-19,04:36:05,2024-09-19T04:36:05Z,2024-09-19T04:35:39Z,news,0.0,https://conservativeangle.com/mysterious-illness-breaks-out-at-trump-rally-another-attempt-on-trumps-life/,Mysterious Illness Breaks Out At Trump Rally  --  ANOTHER Attempt on Trump's Life? - Conservative Angle,"Around 20 Trump rally-goers experienced mysterious symptoms following last week's event in Tucson, AZ.

Symptoms like blurry vision, facial swelling, and eye pain.

Some of these people are being ...",[],https://wltreport.com/wp-content/uploads/2024/05/screen-shot-2024-05-11-at-9.45.31-pm.png,-0.0431,464416565,1,conservativeangle.com,news,Brigitte Gabriel,,2024-09-19
8327460825,eng,False,2024-09-19,04:27:48,2024-09-19T04:27:48Z,2024-09-19T04:26:55Z,news,0.6784,https://www.bostonglobe.com/2024/09/19/business/federal-reserve-makes-large-rate-cut-forecasts-more-come/,The Federal Reserve makes a large rate cut and forecasts more to come - The Boston Globe,"The Fed's decision lowers rates to about 4.9%, down from a more-than-two-decade high.

The pivot comes in response to months of fading inflation, and it is meant to prevent the economy from slowing so ...",[],https://bostonglobe-prod.cdn.arcpublishing.com/resizer/s4EfUInVtbDW4_sv34yBwkijJRI=/506x0/cloudfront-us-east-1.images.arcpublishing.com/bostonglobe/O6AJZTVZ2R7KYPO2M5S7VNCGHQ.jpg,-0.0824,464416068,1,bostonglobe.com,news,The Boston Globe,zho-1690765,2024-09-19
2024-09-489612062,eng,True,2024-09-19,04:27:08,2024-09-19T04:27:08Z,2024-09-19T03:30:00Z,news,0.0,https://huroncountyview.mihomepaper.com/ads/attention-meads-township-board-of-trustees/,Attention Meads Township Board of Trustees,"Attention Meads Township Board of Trustees The Mende Thereship Board of Trustees meeting will not be held on October 8, 2024. The Board of Thustee meeting all be held on October 16,2024 7:00 p.m. The ...","{'uri': ['https@huroncountyview.mihomepaper.com'], 'name': ['https'], 'type': ['author'], 'isAgency': [False]}",,0.0588,464416028,1,huroncountyview.mihomepaper.com,news,Huron County View,,2024-09-19
2024-09-489612024,eng,False,2024-09-19,04:25:31,2024-09-19T04:25:31Z,2024-09-19T03:30:00Z,news,0.0,https://huroncountyview.mihomepaper.com/ads/attention-meads-township-board-of-trustees-2/,Attention Meads Township Board of Trustees,"Attention Meads Township Board of Trustees The Mende Thereship Board of Trustees meeting will not be held on October 8, 2024. The Board of Thustee meeting all be held on October 16,2024 7:00 p.m. The ...","{'uri': ['https@huroncountyview.mihomepaper.com'], 'name': ['https'], 'type': ['author'], 'isAgency': [False]}",,0.0588,464415931,1,huroncountyview.mihomepaper.com,news,Huron County View,,2024-09-19
8327458901,eng,False,2024-09-19,04:25:18,2024-09-19T04:25:18Z,2024-09-19T04:24:50Z,news,0.0,https://www.thewrap.com/rachel-maddow-trump-election-risk-joy-reid-msnbc/,Rachel Maddow Warns Trump 'Doesn't Think That Elections are Legitimate' | Video,"""He doesn't want an American form of government in which elections decide whether or not he's in power,"" Maddow tells Joy Reid

MSNBC's Joy Reid had fellow network host Rachel Maddow as a guest on ...","{'uri': ['ross_a_lincoln@thewrap.com'], 'name': ['Ross A. Lincoln'], 'type': ['author'], 'isAgency': [False]}",https://www.thewrap.com/wp-content/uploads/2024/09/Joy-Reid-and-Rachel-Maddow-on-MSNBC.jpg,0.1843,464415918,1,thewrap.com,news,TheWrap,,2024-09-19
8327448545,eng,False,2024-09-19,04:15:32,2024-09-19T04:15:32Z,2024-09-19T04:15:05Z,news,0.9608,https://www.governing.com/politics/the-presidential-swing-states-that-will-matter-in-2028,The Presidential Swing States that Will Matter  --  in 2028,"The 2024 presidential election will almost certainly come down to Pennsylvania. But nothing is certain in life, and it's not too soon -- forgive me -- to look forward to the 2028 election, when ...",[],https://erepublic.brightspotcdn.com/dims4/default/6ddaf11/2147483647/strip/true/crop/840x408+0+11/resize/1440x700!/quality/90/?url=http%3A%2F%2Ferepublic-brightspot.s3.us-west-2.amazonaws.com%2Fac%2F4f%2Fc8a9478f4398b920a876b451dd0a%2Fyglesias-swing-state-lede.jpg,0.2157,464415332,1,governing.com,news,Governing.com,eng-9917745,2024-09-19
2024-09-489607708,eng,True,2024-09-19,04:15:30,2024-09-19T04:15:30Z,2024-09-19T04:00:19Z,news,0.0,https://edition.cnn.com/2024/09/19/politics/trump-new-york-republicans-analysis/index.html,Analysis: Why Trump's election fraud falsehoods might cost the GOP the House,Donald Trump's obsession with election fraud that doesn't exist in any significant form could drive the country into a government shutdown -- and may even put the Republican House majority at ...,"{'uri': ['stephen_collinson@edition.cnn.com'], 'name': ['Stephen Collinson'], 'type': ['author'], 'isAgency': [False]}","https://media.cnn.com/api/v1/images/stellar/prod/ap24263004102048.jpg?c=16x9&q=w_800,c_fill",-0.3725,464415330,1,edition.cnn.com,news,CNN International,,2024-09-19
2024-09-489602217,eng,False,2024-09-19,04:09:38,2024-09-19T04:09:38Z,2024-09-19T04:00:19Z,news,0.5725,https://us.cnn.com/2024/09/19/politics/trump-new-york-republicans-analysis/index.html,Analysis: Why Trump's election fraud falsehoods might cost the GOP the House | CNN Politics,"CNN --

Donald Trump's obsession with election fraud that doesn't exist in any significant form could drive the country into a government shutdown -- and may even put the Republican House majority at ...","{'uri': ['stephen_collinson@us.cnn.com'], 'name': ['Stephen Collinson'], 'type': ['author'], 'isAgency': [False]}","https://media.cnn.com/api/v1/images/stellar/prod/ap24263004102048.jpg?c=16x9&q=w_800,c_fill",-0.4039,464414978,1,us.cnn.com,news,CNN,eng-9912992,2024-09-19
8327438236,eng,False,2024-09-19,04:06:19,2024-09-19T04:06:19Z,2024-09-19T04:04:52Z,news,0.5569,https://keyt.com/cnn-opinion/2024/09/18/why-trumps-election-fraud-falsehoods-might-cost-the-gop-the-house/,Why Trump's election fraud falsehoods might cost the GOP the House,(CNN) -- Donald Trump's obsession with election fraud that doesn't exist in any significant form could drive the country into a government shutdown -- and may even put the Republican House majority at ...,"{'uri': ['cnn_newsource@keyt.com'], 'name': ['Cnn Newsource'], 'type': ['author'], 'isAgency': [False]}",https://keyt.b-cdn.net/2023/08/nc312-combined-commercial-slate-860x484.jpg,-0.1686,464414779,1,keyt.com,news,NewsChannel 3-12,eng-9912992,2024-09-19
8327410607,eng,True,2024-09-19,03:28:18,2024-09-19T03:28:18Z,2024-09-19T03:27:50Z,news,0.0,https://www.kiis1011.com.au/newsroom/taylor-swifts-endorsement-of-kamala-harris-has-had-zero-impact-on-her-ticket-sales-despite-trump-saying-she-will-pay-a-price/,Taylor Swift's Endorsement Of Kamala Harris Has Had ZERO Impact On Her Ticket Sales Despite Trump Saying She Will 'Pay A Price',"After the first (and potentially last) US presidential debate, Taylor Swift announced her support for Kamala Harris. In a post to Instagram, swift wrote: ""I will be casting my vote for Kamala Harris ...",[],"https://www.kiis1011.com.au/wp-content/uploads/sites/3/2024/09/trump-taylor-covrer.png?crop=0,0,100,100&resize=2400,1350&quality=75",0.2078,464412498,1,kiis1011.com.au,news,KIIS 1011 Melbourne,,2024-09-19
2024-09-489578072,eng,False,2024-09-19,03:27:48,2024-09-19T03:27:48Z,2024-09-19T03:19:12Z,news,0.7725,https://exbulletin.com/politics/2846485/,Teamsters Refuse to Support Donald Trump as Polls Show Their Members Support Donald Trump,"Unlock the US Election Countdown Newsletter for Free

The stories that matter about money and politics in the race for the White House

The International Brotherhood of Teamsters has decided not to ...",[],https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fwww.ft.com%2F__origami%2Fservice%2Fimage%2Fv2%2Fimages%2Fraw%2Fhttps%253A%252F%252Fd1e00ek4ebabms.cloudfront.net%252Fproduction%252F01047b94-dc58-4123-8713-7f42ed63037a.jpg%3Fsource%3Dnext-article%26fit%3Dscale-down%26quality%3Dhighest%26width%3D700%26dpr%3D1?source=next-opengraph&fit=scale-down&width=900,0.3882,464412468,1,exbulletin.com,news,ExBulletin,eng-9909141,2024-09-19
8327407776,eng,True,2024-09-19,03:23:59,2024-09-19T03:23:59Z,2024-09-19T03:23:34Z,news,0.0,https://www.973fm.com.au/entertainment/taylor-swifts-endorsement-of-kamala-harris-has-had-zero-impact-on-her-ticket-sales-despite-trump-saying-she-will-pay-a-price/,Taylor Swift's Endorsement Of Kamala Harris Has Had ZERO Impact On Her Ticket Sales Despite Trump Saying She Will 'Pay A Price',"After the first (and potentially last) US presidential debate, Taylor Swift announced her support for Kamala Harris. In a post to Instagram, swift wrote: ""I will be casting my vote for Kamala Harris ...",[],"https://www.973fm.com.au/wp-content/uploads/sites/6/2024/09/trump-taylor-covrer.png?crop=0,0,100,100&resize=2400,1350&quality=75",0.2078,464412239,1,973fm.com.au,news,97.3fm Brisbane,,2024-09-19
8327406733,eng,False,2024-09-19,03:22:34,2024-09-19T03:22:34Z,2024-09-19T03:22:10Z,news,0.6314,https://www.kiis1065.com.au/newsroom/taylor-swifts-endorsement-of-kamala-harris-has-had-zero-impact-on-her-ticket-sales-despite-trump-saying-she-will-pay-a-price/,Taylor Swift's Endorsement Of Kamala Harris Has Had ZERO Impact On Her Ticket Sales Despite Trump Saying She Will 'Pay A Price',"After the first (and potentially last) US presidential debate, Taylor Swift announced her support for Kamala Harris. In a post to Instagram, swift wrote: ""I will be casting my vote for Kamala Harris ...",[],"https://www.kiis1065.com.au/wp-content/uploads/sites/2/2024/09/trump-taylor-covrer.png?crop=0,0,100,100&resize=2400,1350&quality=75",0.2078,464412154,1,kiis1065.com.au,news,KIIS 1065 Sydney,eng-9915124,2024-09-19
2024-09-489574112,eng,False,2024-09-19,03:18:05,2024-09-19T03:18:05Z,2024-09-18T09:14:30Z,news,0.0,https://m.farms.com/ag-industry-news/presidential-views-on-future-of-u-s-agriculture-546.aspx,Presidential views on future of U.S. agriculture,"Candidates Harris and Trump discuss Agri-policies for 2024

As the U.S. prepares for the 2024 presidential election, candidates Harris and Trump have articulated their policies on agriculture, which ...",[],https://images1.farms.com/farms-production-images/Portals/0/Images/News/Fallback/3/2/1.jpg,0.1137,464411885,1,m.farms.com,news,m.farms.com,,2024-09-19
2024-09-489568420,eng,False,2024-09-19,03:09:55,2024-09-19T03:09:55Z,2024-09-19T02:25:29Z,news,0.6196,https://m.economictimes.com/news/international/world-news/trump-a-bar-and-bitcoin-how-a-2024-campaign-stop-turned-into-a-crypto-powered-night/articleshow/113473620.cms,"Trump, a Bar, and Bitcoin: How a 2024 campaign stop turned into a crypto-powered night","Donald Trump, the Republican frontrunner for the 2024 US presidential election, treated supporters to burgers at a Bitcoin-themed bar in New York, paying for the meal with Bitcoin. The event, part of ...","{'uri': ['donald_trump@m.economictimes.com'], 'name': ['Donald Trump'], 'type': ['author'], 'isAgency': [False]}","https://img.etimg.com/thumb/width-1200,height-900,imgsize-54424,resizemode-75,msid-113473620/news/international/world-news/trump-a-bar-and-bitcoin-how-a-2024-campaign-stop-turned-into-a-crypto-powered-night.jpg",0.3176,464411395,1,m.economictimes.com,news,The Economic Times,eng-9917733,2024-09-19
8327391987,eng,False,2024-09-19,03:04:48,2024-09-19T03:04:48Z,2024-09-19T03:04:22Z,news,0.0,https://www.econotimes.com/Kamala-Harris-Will-Cheat-PayPal-co-founder-Peter-Thiel-Predicts-Vice-President-Will-Win-2024-Election-If-Its-Close-Citing-Concerns-Over-Election-Integrity-1687683,"Kamala Harris Will Cheat? PayPal co-founder Peter Thiel Predicts Vice President Will Win 2024 Election If It's Close, Citing Concerns Over Election Integrity - EconoTimes","Peter Thiel warns that Kamala Harris may win the 2024 election if it's close, calling for reforms to prevent election fraud. Credit: Luke Harold, CC0, via Wikimedia Commons

In a recent statement that ...",[],https://f1.econotimes.com/2024/09/8d8uuldlep_th_1024x0.jpg,-0.0039,464411088,1,econotimes.com,news,EconoTimes,,2024-09-19
8327388919,eng,True,2024-09-19,03:02:10,2024-09-19T03:02:10Z,2024-09-19T03:00:41Z,news,0.0,https://newsfirst.lk/2024/09/19/missed-your-polling-card-here%E2%80%99s-how-to-get-it-before-voting-day,Missed Your Polling Card? Here's How to Get It Before Voting Day,"COLOMBO (News 1st); The Postal Department has successfully completed the door-to-door distribution of official polling cards for the upcoming 2024 presidential election.

Deputy Postmaster General, ...",[],https://cdn.newsfirst.lk/english-uploads/2024/09/election polling station local government election-712216-767588_850x460.jpg,0.1216,464410930,1,newsfirst.lk,news,newsfirst.lk,,2024-09-19
