uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8282606274,eng,False,2024-08-20,05:59:10,2024-08-20T05:59:10Z,2024-08-20T05:58:15Z,news,0.0,https://www.stopdebankiers.com/a-trump-presidency-is-not-impossible-to-prepare-for-governments-should-plan-for-known-security-risks-now/,A Trump presidency is not impossible to prepare for - governments should plan for known security risks now - SDB AI & Politics,"The European Commission is setting up a team to prepare for a potential Trump presidency, and globally, national governments should be doing the same.

""The [US] election is far from over, so it's ...",[],https://www.stopdebankiers.com/wp-content/uploads/2024/08/file-20240802-19-dwycma.jpg,-0.0275,461829550,1,stopdebankiers.com,news,SDB,,2024-08-20
8282602336,eng,True,2024-08-20,05:57:28,2024-08-20T05:57:28Z,2024-08-20T05:54:12Z,news,0.0,https://newsroomodisha.com/musk-willing-to-serve-trump-if-he-wins-to-lead-department-of-government-efficiency/,"Musk willing to serve Trump if he wins, to lead 'department of government efficiency' | News Room Odisha",San Francisco: Tesla and SpaceX CEO Elon Musk on Tuesday said he is willing to serve the country after the US presidential candidate Donald Trump stated that he will consider the tech billionaire for ...,[],https://newsroomodisha.com/wp-content/uploads/2024/08/202408123204934-BXl7Xc.png,0.1922,461829448,1,newsroomodisha.com,news,News Room Odisha,,2024-08-20
8282591819,eng,False,2024-08-20,05:48:01,2024-08-20T05:48:01Z,2024-08-20T05:45:01Z,news,0.7294,https://www.postandcourier.com/arena/cfb-nfl/steve-kerr-s-message-to-donald-trump/article_c1cf395d-f05c-5a7e-bcef-896428f5e085.html,Steve Kerr's Message to Donald Trump,"Steve Kerr and Donald Trump have a rocky history. The two have shared barbed words through the press since Trump entered the Oval Office in 2016. However, Kerr's latest commentary on Trump hits a note ...","{'uri': ['lance_roberson@postandcourier.com'], 'name': ['Lance Roberson'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/postandcourier.com/content/tncms/custom/image/6903687a-a7dc-11e9-896c-0bef6d6c9301.jpg?resize=600%2C314,0.0196,461828881,1,postandcourier.com,news,Post and Courier,eng-9827121,2024-08-20
8282583398,eng,False,2024-08-20,05:38:34,2024-08-20T05:38:34Z,2024-08-20T05:37:42Z,news,0.5725,https://www.latestly.com/world/elon-musk-willing-for-cabinet-role-or-advisory-post-under-donald-trump-if-he-wins-us-presidential-election-jokingly-says-will-lead-doge-department-6201729.html,"Elon Musk Willing for Cabinet Role or Advisory Post Under Donald Trump if He Wins US Presidential Election, Jokingly Says Will Lead 'DOGE' Department | 🌎 LatestLY","San Francisco, August 20: Tesla and SpaceX CEO Elon Musk on Tuesday said he is willing to serve the country after the US presidential candidate Donald Trump stated that he will consider the tech ...",[],https://st1.latestly.com/wp-content/uploads/2024/08/1-71301741-784x441.jpg,0.2235,461828314,1,latestly.com,news,LatestLY,eng-9830012,2024-08-20
8282568255,eng,False,2024-08-20,05:25:22,2024-08-20T05:25:22Z,2024-08-20T05:23:43Z,news,0.5412,https://en.irna.ir/news/85573243/Iran-rejects-unsubstantiated-US-election-campaign-hacking-claims,Iran rejects 'unsubstantiated' US election campaign hacking claims,"New York, IRNA - Iran's Permanent Mission to the United Nations has roundly rejected allegations about Tehran's interference in the 2024 US presidential election, calling the claim ...",[],https://img9.irna.ir/d/r2/2024/08/09/4/171326647.jpg?ts=1723218744674,0.0275,461827522,13,en.irna.ir,news,IRNA English,eng-9830061,2024-08-20
8282566035,eng,False,2024-08-20,05:22:03,2024-08-20T05:22:03Z,2024-08-20T05:21:18Z,news,0.5725,https://telanganatoday.com/us-polls-donald-trump-open-to-offer-cabinet-role-for-elon-musk,US polls: Donald Trump open to offer Cabinet role for Elon Musk,"Tech billionaire, albeit jokingly, even approved to lead the ""Department Of Government Efficiency (DOGE)"" in the new US government under Trump

San Francisco: Tesla and SpaceX CEO Elon Musk on Tuesday ...","{'uri': ['telangana_today@telanganatoday.com'], 'name': ['Telangana Today'], 'type': ['author'], 'isAgency': [False]}",https://media.telanganatoday.com/wp-content/uploads/2024/08/Trump-Musk.jpg,0.3333,461827323,1,telanganatoday.com,news,Telangana Today,eng-9830012,2024-08-20
8282554319,eng,False,2024-08-20,05:11:07,2024-08-20T05:11:07Z,2024-08-20T05:10:21Z,news,0.0,http://bizenglish.adaderana.lk/defining-the-vision-debate-hosted-by-the-ceylon-chamber-of-commerce/,'Defining the Vision' - Debate Hosted by The Ceylon Chamber of Commerce - Adaderana Biz English | Sri Lanka Business News,"The Ceylon Chamber of Commerce is pleased to announce that at its invitation, the four main Presidential candidates have nominated their leading economic policy experts to participate in a debate ...",[],http://s3.amazonaws.com/bizenglish/wp-content/uploads/2024/08/20101254/Shehan-Semasinghe.jpg,0.0667,461826667,1,bizenglish.adaderana.lk,news,Adaderana Biz English | Sri Lanka Business News,,2024-08-20
8282551457,eng,True,2024-08-20,05:08:53,2024-08-20T05:08:53Z,2024-08-20T05:07:46Z,news,0.0,https://munsifdaily.com/musk-willing-to-serve-trump-if-he-wins-to-lead-department-of-government-efficiency/,"Musk willing to serve Trump if he wins, to lead department of government efficiency",San Francisco: Tesla and SpaceX CEO Elon Musk on Tuesday said he is willing to serve the country after the US presidential candidate Donald Trump stated that he will consider the tech billionaire for ...,[],https://munsifdaily.com/wp-content/uploads/2024/08/DONALD-TRUMP.gif,0.1922,461826533,1,munsifdaily.com,news,The Munsif Daily | Latest News India | World News | National and International Headlines,,2024-08-20
8282547291,eng,False,2024-08-20,05:05:22,2024-08-20T05:05:22Z,2024-08-20T05:04:10Z,news,0.5922,https://www.mangalorean.com/musk-willing-to-serve-trump-if-he-wins-to-lead-department-of-government-efficiency/,"Musk willing to serve Trump if he wins, to lead 'department of government efficiency' - Mangalorean.com","Musk willing to serve Trump if he wins, to lead 'department of government efficiency'

San Francisco: Tesla and SpaceX CEO Elon Musk on Tuesday said he is willing to serve the country after the US ...",[],https://www.mangalorean.com/wp-content/uploads/2024/08/202408123204934.png,0.3255,461826322,1,mangalorean.com,news,Mangalorean.com,eng-9830012,2024-08-20
8282536469,eng,False,2024-08-20,04:58:22,2024-08-20T04:58:22Z,2024-08-20T04:53:28Z,news,0.5137,https://www.devdiscourse.com/article/politics/3057253-biden-endorses-kamala-harris-for-historic-presidential-run,Biden Endorses Kamala Harris for Historic Presidential Run | Politics,"In a historic move, President Joe Biden formally endorsed Vice President Kamala Harris as the Democratic Party's candidate for the upcoming 2024 presidential election. Speaking at the Democratic ...",[],https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/29_02_2020_16_57_14_7140931.jpg?width=920&format=jpeg,0.2549,461825902,1,devdiscourse.com,news,Devdiscourse,eng-9827592,2024-08-20
