uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8287663629,eng,False,2024-08-23,05:54:16,2024-08-23T05:54:16Z,2024-08-23T05:53:22Z,news,0.5059,https://www.christianpost.com/news/5-highlights-from-kamala-harris-dnc-acceptance-speech.html,5 highlights from Kamala Harris' DNC acceptance speech,"Vice President Kamala Harris, the Democratic nominee for president of the United States, delivered her acceptance speech on Thursday, the final night of the Democratic National Convention in Chicago, ...",[],https://cdn.christianpost.com/files/original/thumbnail/26/10/261004.jpg,eng-9837133,0.349,462088456,1,christianpost.com,news,The Christian Post,2024-08-23
8287651033,eng,False,2024-08-23,05:43:02,2024-08-23T05:43:02Z,2024-08-23T05:41:52Z,news,0.5098,https://www.breitbart.com/2024-election/2024/08/22/fact-check-kamala-harris-falsely-claims-north-korea-rooting-trump/,Fact Check: Kamala Harris Falsely Claims North Korea Is 'Rooting for' Trump,"CLAIM: Vice President Kamala Harris claimed during her Democratic National Convention (DNC) speech on Thursday that communist North Korean dictator Kim Jong-un is ""rooting for"" her opponent, former ...","{'uri': ['frances_martel@breitbart.com'], 'name': ['Frances Martel'], 'type': ['author'], 'isAgency': [False]}",https://media.breitbart.com/media/2024/08/june-30-2019-north-korea-kim-jong-un-donald-trump-wh-flickr.jpg,eng-9830258,0.0431,462087782,1,breitbart.com,news,Breitbart,2024-08-23
8287640759,eng,False,2024-08-23,05:32:59,2024-08-23T05:32:59Z,2024-08-23T05:32:09Z,news,0.4588,https://www.firstpost.com/opinion/head-on-pm-modi-in-kyiv-as-russia-ukraine-war-enters-endgame-13807455.html,Head-on | PM Modi in Kyiv as Russia-Ukraine war enters endgame,"Peter Mandelson attained notoriety years ago in a British political loan scandal. He resigned not once, but twice, from former Prime Minister Tony Blair's cabinet.

Britain frequently rewards ...",[],"https://images.firstpost.com/uploads/2024/08/Modi-in-Poland-1-2024-08-998ea896d48768277a1070735f40e53b.jpg?im=FitAndFill=(1200,675)",eng-9837905,-0.0902,462087179,1,firstpost.com,news,Firstpost,2024-08-23
8287638960,eng,True,2024-08-23,05:31:06,2024-08-23T05:31:06Z,2024-08-23T05:30:18Z,news,0.0,https://www.adaderana.lk/news/101442/lg-polls-expected-soon-after-presidential-election-mahinda-deshapriya,LG polls expected soon after Presidential Election - Mahinda Deshapriya,"Mahinda Deshapriya, Chairman of the National Delimitation Committee for Local Government institutions, hailed the Supreme Court's decision regarding the postponement of 2023 Local Government Elections ...",[],https://adaderanaenglish.s3.amazonaws.com/1724389989-Election-6.jpg,,0.1373,462087066,1,adaderana.lk,news,Ada Derana,2024-08-23
8287634721,eng,False,2024-08-23,05:27:00,2024-08-23T05:27:00Z,2024-08-23T05:26:07Z,news,0.4353,https://slate.com/news-and-politics/2024/08/kamala-harris-dnc-speech-trump-beyonce.html,How Kamala Harris Nailed the Most Important Part of Her DNC Speech,"It showed she understands the best way to attack Donald Trump.

It's hard to describe the mood of Chicago's United Center in the build-up to Vice President Kamala Harris' speech. Actually, it's easy: ...","{'uri': ['jim_newell@slate.com'], 'name': ['Jim Newell'], 'type': ['author'], 'isAgency': [False]}",https://compote.slate.com/images/de22edc5-cb0d-4ca1-b94e-9270e4ecfe6d.jpeg?crop=3161%2C2107%2Cx0%2Cy0&width=1560,eng-9837133,0.2,462086820,1,slate.com,news,Slate Magazine,2024-08-23
8287622585,eng,False,2024-08-23,05:16:14,2024-08-23T05:16:14Z,2024-08-23T05:15:29Z,news,0.5255,https://www.adaderana.lk/news.php?nid=101442,LG polls expected soon after Presidential Election - Mahinda Deshapriya,"Mahinda Deshapriya, Chairman of the National Delimitation Committee for Local Government institutions, hailed the Supreme Court's decision regarding the postponement of 2023 Local Government Elections ...",[],https://adaderanaenglish.s3.amazonaws.com/1724389989-Election-6.jpg,eng-9837918,0.1373,462086174,1,adaderana.lk,news,Ada Derana,2024-08-23
8287620884,eng,False,2024-08-23,05:15:16,2024-08-23T05:15:16Z,2024-08-23T05:13:47Z,news,0.5412,https://www.morningstar.com/news/marketwatch/20240822945/kamala-harris-promises-an-end-to-the-us-housing-shortage-in-her-opportunity-economy,Kamala Harris promises an end to the U.S. housing shortage in her 'opportunity economy',"Vice president and Democratic presidential nominee delivers her acceptance speech to close out her party's convention in Chicago

Democratic presidential nominee Kamala Harris offered promises about ...",[],https://www.morningstar.com/assets/img/marketwatch.dad5abb.png,eng-9837133,0.2941,462086116,1,morningstar.com,news,Morningstar,2024-08-23
8287616896,eng,False,2024-08-23,05:13:04,2024-08-23T05:13:04Z,2024-08-23T05:09:54Z,news,0.9451,https://theminnesotasun.com/mn-news/judge-finds-rfk-jr-can-bring-censorship-lawsuit-against-biden-admin-after-supreme-court-rejects-states-challenge/dcnf/2024/08/23/,Judge Finds RFK Jr. Can Bring Censorship Lawsuit Against Biden Admin After Supreme Court Rejects States' Challenge - The Minnesota Sun,"A federal judge ruled Tuesday that Robert F. Kennedy Jr. can continue to pursue his censorship lawsuit against the Biden administration.

The Supreme Court ruled in June that state and individual ...",[],https://theminnesotasun.com/wp-content/uploads/2024/08/RFK3_840x480.webp,eng-9839534,-0.0588,462085984,1,theminnesotasun.com,news,The Minnesota Sun,2024-08-23
8287618465,eng,False,2024-08-23,05:12:05,2024-08-23T05:12:05Z,2024-08-23T05:11:15Z,news,0.0,https://www.dailymail.co.uk/sport/mlb/article-13771523/doug-emhoff-sparks-outrage-mlb-fans-slam-kamala-harris-tribute-clip.html,Doug Emhoff sparks outrage as MLB fans slam Kamala Harris tribute clip,"READ MORE: Gayle King claims NFL star contacted Kamala Harris to be at DNC

MLB fans have gone into meltdown over two couple photos of Kamala Harris and her husband, Doug Emhoff, wearing caps of two ...",[],https://i.dailymail.co.uk/1s/2024/08/23/05/88844953-0-image-m-112_1724389015952.jpg,,0.0902,462085925,1,dailymail.co.uk,news,Daily Mail Online,2024-08-23
8287604250,eng,False,2024-08-23,05:06:11,2024-08-23T05:06:11Z,2024-08-23T04:58:16Z,news,0.0,https://thefulcrum.us/inclusion-diversity/gender-parity-in-politics,Hope and momentum: Women lead the charge for gender parity in politics,"The struggle for gender parity in politics is far from over, but this week I felt a surge of hope for the future. This optimism stems not only from the increasing prominence of women in political ...",[],https://thefulcrum.us/media-library/maya-harris-poses-with-event-attendees.jpg?id=53508881&width=1200&height=600&coordinates=0%2C390%2C0%2C618,,0.3804,462085571,1,thefulcrum.us,news,The Fulcrum,2024-08-23
8287605734,eng,True,2024-08-23,05:05:35,2024-08-23T05:05:35Z,2024-08-23T05:00:03Z,news,0.0,https://www.yahoo.com/news/michelle-obama-says-tim-walz-045203790.html,Michelle Obama Says Tim Walz's Son Gus Showed America 'What Real Love Looks Like' After Viral DNC Moment,"The son of the Democratic vice presidential hopeful stole the show at the DNC this week

Michelle Obama is praising Tim Walz's son Gus Walz for his authenticity.

During the final evening of the 2024 ...",[],https://s.yimg.com/ny/api/res/1.2/t9ecL9Kj76hIsWCveLWVRA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/people_218/45f8b64d58a457399080fda5faa5f1da,,0.451,462085535,1,yahoo.com,news,Yahoo,2024-08-23
