uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8306039299,eng,False,2024-09-04,05:49:20,2024-09-04T05:49:20Z,2024-09-04T05:48:59Z,news,0.0,https://thelinkpaper.ca/donald-trump-pleads-not-guilty-to-revised-indictment-charges/,Donald Trump pleads not guilty to revised indictment charges - Link Newspaper,Former U.S. President Donald Trump said in a court filing on Tuesday that he would plead not guilty to criminal charges in a revised indictment accusing him of attempting to overturn his 2020 election ...,"{'uri': ['team_link@thelinkpaper.ca'], 'name': ['Team Link'], 'type': ['author'], 'isAgency': [False]}",https://thelinkpaper.ca/wp-content/uploads/2024/09/1-new-11.jpg,-0.0196,463124960,1,thelinkpaper.ca,news,The Link News Paper,,2024-09-04
8306014755,eng,False,2024-09-04,05:27:46,2024-09-04T05:27:46Z,2024-09-04T05:27:26Z,news,0.0,https://theweek.com/politics/election-2024-violence-trump-harris-result,"Is post-election violence inevitable, win or lose?","There's an argument to be made that the defining moment of Donald Trump's presidency, if not the past decade of politics at large, was Jan. 6, 2021, when a violent mob of MAGA protesters stormed the ...","{'uri': ['week_us@theweek.com'], 'name': ['Week Us'], 'type': ['author'], 'isAgency': [False]}",https://cdn.mos.cms.futurecdn.net/3Bx6j97PpXKtGndbM5zoaH-1200-80.jpg,-0.6157,463123666,1,theweek.com,news,The Week,,2024-09-04
8305985714,eng,False,2024-09-04,05:04:03,2024-09-04T05:04:03Z,2024-09-04T05:03:10Z,news,0.5843,https://conservativeangle.com/bet-on-trump-overnight-surge-bad-news-for-kamala-campaign/,"""BET"" on TRUMP! Overnight Surge BAD NEWS for Kamala Campaign - Conservative Angle","First, I have to show you this post by The Blaze. Not only does it give you the gist of what just happened... but the picture of President Trump really nails the entire vibe for this story.

Now, let ...",[],https://wltreport.com/wp-content/uploads/2024/09/trumpvegas.jpg,0.1765,463122243,1,conservativeangle.com,news,Brigitte Gabriel,eng-9872089,2024-09-04
8305985017,eng,False,2024-09-04,05:03:48,2024-09-04T05:03:48Z,2024-09-04T05:02:32Z,news,0.6549,http://www.bangordailynews.com/2024/09/04/opinion/opinion-contributor/mainers-would-likely-be-hurt-by-trump-tariff-proposals-joam40zk0w/,Mainers would likely be hurt by Trump tariff proposals,"The BDN Opinion section operates independently and does not set news policies or contribute to reporting or editing articles elsewhere in the newspaper or on bangordailynews.com

Elizabeth McKillen is ...",[],https://i0.wp.com/bdn-data.s3.amazonaws.com/uploads/2024/09/Election-2024-Trump-Second-Term.jpg?fit=1200%2C800&ssl=1,0.0745,463122228,1,bangordailynews.com,news,Bangor Daily News,eng-9869639,2024-09-04
8305979988,eng,False,2024-09-04,04:58:08,2024-09-04T04:58:08Z,2024-09-04T04:57:49Z,news,0.0,https://www.tolerance.ca/ArticleExt.aspx?ID=563386&L=en,"Venezuela: Brutal Crackdown on Protesters, Voters","Police hurl a tear gas canister at protesters demonstrating against the announced election results declaring Nicolas Maduro's reelection, the day after the vote, in Caracas, Venezuela, July 29, 2024. ...",[],,-0.0745,463121888,1,tolerance.ca,news,Tolerance,,2024-09-04
8305957484,eng,True,2024-09-04,04:38:22,2024-09-04T04:38:22Z,2024-09-04T04:35:58Z,news,0.0,https://www.miragenews.com/venezuela-brutal-crackdown-on-protesters-voters-1309034/,"Venezuela: Brutal Crackdown on Protesters, Voters","Venezuelan authorities are committing widespread human rights violations against protesters, bystanders, opposition leaders, and critics following the July 28, 2024, presidential election, Human ...",[],https://www.hrw.org/sites/default/files/styles/opengraph/public/media_2024/09/202409ame_dil_venezuela_police_protest.jpg?h=3f71060a&itok=sk4FoisH,-0.1686,463120702,1,miragenews.com,news,Mirage News,,2024-09-04
8305949438,eng,False,2024-09-04,04:30:13,2024-09-04T04:30:13Z,2024-09-04T04:29:47Z,news,0.5647,https://www.wbal.com/gonzales-poll-angela-alsobrooks-leads-larry-hogan-in-maryland-senate-race/,Gonzales Poll: Angela Alsobrooks leads Larry Hogan in Maryland Senate race,"A new Gonzales Poll showed Prince George's County Executive Angela Alsobrooks with a five-point lead over former Gov. Larry Hogan in the state's Senate race.

Gonzales Research conducted the poll of ...",[],https://dehayf5mhw1h7.cloudfront.net/wp-content/uploads/sites/2100/2024/09/03184837/untitled-1.webp,0.0431,463120213,1,wbal.com,news,WBAL,eng-9870332,2024-09-04
8305948604,eng,False,2024-09-04,04:29:17,2024-09-04T04:29:17Z,2024-09-04T04:28:56Z,news,0.5255,https://www.inquisitr.com/a-focus-group-turned-chaotic-when-a-trump-supporter-shouted-you-guys-cant-handle-that-ex1,"A Focus Group Turned Chaotic When a Trump Supporter Shouted, ""You Guys Can't Handle That!""","Republican pollster Frank Luntz presented CNN's OutFront with footage from a focus group that descended into a heated argument between supporters and opponents of former President Donald Trump, ...",[],https://dab57h0r8ahff.cloudfront.net/688861/uploads/1641bea0-6a75-11ef-9e73-2d6195b92fb7_1200_630.jpeg,0.0588,463120157,1,inquisitr.com,news,The Inquisitr,eng-9868806,2024-09-04
8305944201,eng,True,2024-09-04,04:24:32,2024-09-04T04:24:32Z,2024-09-04T04:24:06Z,news,0.0,https://www.thewrap.com/jimmy-kimmel-jd-vance-tim-walz-monologue/,Jimmy Kimmel Says JD Vance 'Looks Like Someone Asked AI to Make the 2 and a Half Men One Person' | Video,"The ABC late night host compares VP candidates and declares Tim Walz a ""home run""

Jimmy Kimmel had a lot to catch up on during Tuesday's episode of ""Jimmy Kimmel Live,"" which marked his return from ...","{'uri': ['ross_a_lincoln@thewrap.com'], 'name': ['Ross A. Lincoln'], 'type': ['author'], 'isAgency': [False]}",https://www.thewrap.com/wp-content/uploads/2024/09/Jimmy-Kimmel-mocks-JD-Vance-praises-Tim-Walz.jpg,-0.0118,463119872,1,thewrap.com,news,TheWrap,,2024-09-04
8305944116,eng,False,2024-09-04,04:24:26,2024-09-04T04:24:26Z,2024-09-04T04:24:00Z,news,0.0,https://www.yahoo.com/news/kamala-harris-using-social-media-163443649.html,Kamala Harris Is Using Social Media to Reach Young Voters,"Democratic presidential nominee Vice President Kamala Harris shakes hands with supporters during a campaign rally at Enmarket Arena in Savannah, Georgia on Thursday, August 29, 2024. Credit - ...",[],https://media.zenfs.com/en/time_72/e0b24ad501dac6a0db0dda0ea1a41af1,0.2314,463119866,1,yahoo.com,news,Yahoo,,2024-09-04
8305941445,eng,False,2024-09-04,04:22:05,2024-09-04T04:22:05Z,2024-09-04T04:21:27Z,news,0.0,https://ca.news.yahoo.com/jimmy-kimmel-says-jd-vance-041430541.html,Jimmy Kimmel Says JD Vance 'Looks Like Someone Asked AI to Make the 2 and a Half Men One Person' | Video,"Jimmy Kimmel had a lot to catch up on during Tuesday's episode of ""Jimmy Kimmel Live,"" which marked his return from his summer vacation.

Kimmel of course was out while a lot of very huge events ...",[],https://media.zenfs.com/en/thewrap.com/36ba050c2f10b5cc33231ed9ed93e33f,-0.0118,463119725,1,ca.news.yahoo.com,news,Yahoo,,2024-09-04
8305923492,eng,False,2024-09-04,04:05:54,2024-09-04T04:05:54Z,2024-09-04T04:05:38Z,news,0.7843,https://www.adaderana.lk/news.php?nid=101711,Postal voting for 2024 Presidential Election commences,"The postal voting for the upcoming Presidential Election 2024 officially commenced today (04).

The Election Commission has announced that postal voting is available to staff working in District ...",[],https://adaderanaenglish.s3.amazonaws.com/1725422626-Postal-voting.jpg,0.1922,463118754,34,adaderana.lk,news,Ada Derana,eng-9872880,2024-09-04
2024-09-474668387,eng,False,2024-09-04,04:03:12,2024-09-04T04:03:12Z,2024-09-04T04:01:00Z,news,0.6235,https://www.hrw.org/news/2024/09/04/venezuela-brutal-crackdown-protesters-voters,"Venezuela: Brutal Crackdown on Protesters, Voters","(Bogota) - Venezuelan authorities are committing widespread human rights violations against protesters, bystanders, opposition leaders, and critics following the July 28, 2024, presidential election, ...",[],https://www.hrw.org/sites/default/files/styles/opengraph/public/media_2024/09/202409ame_dil_venezuela_police_protest.jpg?h=3f71060a&itok=sk4FoisH,-0.2706,463118592,1,hrw.org,news,Human Rights Watch,eng-9873106,2024-09-04
8305882782,eng,True,2024-09-04,03:40:54,2024-09-04T03:40:54Z,2024-09-04T03:18:00Z,news,0.0,https://www.yahoo.com/news/harris-hits-trump-where-hurts-030221789.html,"Harris Hits Trump Where it Hurts: It's the Economy, Stupid!","Kamala Harris is taking a page out of Bill Clinton's playbook, giving Donald Trump a run for his money on an issue dear to voters' hearts (and wallets): the economy.

The Democratic presidential ...",[],https://media.zenfs.com/en/thedailybeast.com/85c90183d63475e5832aaf8e997b2542,0.1765,463117254,1,yahoo.com,news,Yahoo,,2024-09-04
8305899453,eng,False,2024-09-04,03:40:04,2024-09-04T03:40:04Z,2024-09-04T03:37:10Z,news,0.8235,https://www.dailymirror.lk/breaking-news/Postal-voting-for-2024-Presidential-election-kicks-off/108-290981,Postal voting for 2024 Presidential election kicks off,"Colombo, September 4 (Daily Mirror) - Postal voting for the 2024 Presidential election officially begins today, with over 700,000 eligible voters set to cast their ballots.

According to the Election ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_b576137306.jpg,0.0745,463117204,1,dailymirror.lk,news,Daily Mirror,eng-9872880,2024-09-04
8305884844,eng,True,2024-09-04,03:23:09,2024-09-04T03:23:09Z,2024-09-04T03:20:22Z,news,0.0,https://ca.news.yahoo.com/harris-hits-trump-where-hurts-030221789.html,"Harris Hits Trump Where it Hurts: It's the Economy, Stupid!","Kamala Harris is taking a page out of Bill Clinton's playbook, giving Donald Trump a run for his money on an issue dear to voters' hearts (and wallets): the economy.

The Democratic presidential ...",[],https://media.zenfs.com/en/thedailybeast.com/85c90183d63475e5832aaf8e997b2542,0.1765,463116189,1,ca.news.yahoo.com,news,Yahoo,,2024-09-04
8305883714,eng,False,2024-09-04,03:19:37,2024-09-04T03:19:37Z,2024-09-04T03:19:08Z,news,0.0,https://www.benzinga.com/news/24/09/40699789/judge-rejects-trumps-attempt-to-move-hush-money-trial-to-federal-court-citing-lack-of-good-cause,"Judge Rejects Trump's Attempt To Move Hush Money Trial To Federal Court, Citing Lack Of 'Good Cause'","A federal judge ruled that former President Donald Trump cannot move his hush money criminal case to federal court, as he failed to demonstrate ""good cause."" Consequently, the case will remain in New ...","{'uri': ['benzinga_neuro@benzinga.com'], 'name': ['Benzinga Neuro'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/09/03/Dotcoms-Allegation.jpeg?width=1200&height=800&fit=crop,-0.349,463115977,1,benzinga.com,news,Benzinga,,2024-09-04
8305882354,eng,True,2024-09-04,03:18:16,2024-09-04T03:18:16Z,2024-09-04T03:17:39Z,news,0.0,https://dnyuz.com/2024/09/03/harris-hits-trump-where-it-hurts-its-the-economy-stupid/,"Harris Hits Trump Where it Hurts: It's the Economy, Stupid!","Kamala Harris is taking a page out of Bill Clinton's playbook, giving Donald Trump a run for his money on an issue dear to voters' hearts (and wallets): the economy.

The Democratic presidential ...",[],https://dnyuz.com/wp-content/uploads/2024/09/Harris-Hits-Trump-Where-it-Hurts-Its-the-Economy-Stupid.jpeg,0.1765,463115896,1,dnyuz.com,news,DNyuz,,2024-09-04
