uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8304283245,eng,False,2024-09-03,05:32:33,2024-09-03T05:32:33Z,2024-09-03T05:32:15Z,news,0.0,https://www.benzinga.com/markets/equities/24/09/40679572/elon-musk-cant-wait-to-work-with-trump-in-cutting-waste-and-needless-regulation-as-reports-sugge,"Elon Musk 'Can't Wait' To Work With Trump In Cutting 'Waste And Needless Regulation' As Reports Suggest Ex-President May Tap Tesla CEO To Audit Federal Agencies - FedEx (NYSE:FDX), Home Depot (NYSE:HD)","Former president Donald Trump is contemplating appointing Tesla Inc. TSLA CEO Elon Musk to a commission aimed at auditing U.S. agencies, ahead of the 2024 presidential election. The plan has been in ...","{'uri': ['benzinga_neuro@benzinga.com'], 'name': ['Benzinga Neuro'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/09/03/Trump-Says-Kim-Jong-Un-Called-President-.jpeg?width=1200&height=800&fit=crop,-0.0275,463037553,1,benzinga.com,news,Benzinga,,2024-09-03
8304221587,eng,True,2024-09-03,04:35:44,2024-09-03T04:35:44Z,2024-09-03T04:35:05Z,news,0.0,https://conservativeangle.com/why-major-dissident-figures-now-back-trump/,Why Major Dissident Figures Now Back Trump - Conservative Angle,"There are two major camps in this election, and left and right have little to do with it.

Why are Democrats Robert F. Kennedy, Jr. and Tulsi Gabbard backing Donald Trump?

For the same reason that ...",[],https://www.theamericanconservative.com/wp-content/uploads/2024/08/GettyImages-2167290858-scaled-e1724942125199.jpg,0.1843,463034144,1,conservativeangle.com,news,Brigitte Gabriel,,2024-09-03
8304190826,eng,False,2024-09-03,04:05:32,2024-09-03T04:05:32Z,2024-09-03T04:04:59Z,news,0.5176,https://www.theamericanconservative.com/why-major-dissident-figures-now-back-trump/,Why Major Dissident Figures Now Back Trump,"There are two major camps in this election, and left and right have little to do with it.

Why are Democrats Robert F. Kennedy, Jr. and Tulsi Gabbard backing Donald Trump?

For the same reason that ...","{'uri': ['jack_hunter@theamericanconservative.com'], 'name': ['Jack Hunter'], 'type': ['author'], 'isAgency': [False]}",https://www.theamericanconservative.com/wp-content/uploads/2024/08/GettyImages-2167290858-scaled-e1724942125199.jpg,0.1843,463032332,1,theamericanconservative.com,news,The American Conservative,eng-9866279,2024-09-03
8304190590,eng,False,2024-09-03,04:05:10,2024-09-03T04:05:10Z,2024-09-03T04:04:46Z,news,0.498,http://theatlantavoice.com/representwomen-election-women-leadership/,Women's leadership and power take center stage in the 2024 Presidential Election,"The usual phrase heard between now and Election Day will be, ""this is the most important election of our lives."" With sixty-three days remaining, the 2024 Presidential Election could become a ...","{'uri': ['itoro_n_umontuen@theatlantavoice.com'], 'name': ['Itoro N. Umontuen'], 'type': ['author'], 'isAgency': [False]}",https://theatlantavoice.com/wp-content/uploads/2024/08/Maya-Harris-Barbara-Lee-scaled.jpg,0.1059,463032310,1,theatlantavoice.com,news,The Atlanta Voice | Atlanta GA News,eng-9867780,2024-09-03
2024-09-473557630,eng,True,2024-09-03,03:52:58,2024-09-03T03:52:58Z,2024-09-03T02:28:26Z,news,0.0,https://internewscast.com/news/us/highlight-at-howard-university-kamala-harris-leading-the-election/,Highlight at Howard University: Kamala Harris leading the election. - Internewscast Journal,"WASHINGTON - As a young college student, Kamala Harris made the nearly 3-mile trip from Howard University to the National Mall to protest against apartheid in South Africa.

In 2017, as a senator, she ...",[],https://internewscast.com/wp-content/uploads/2024/09/rewrite-this-title-Howard-University039s-capstone-moment-Kamala-Harris-at.jpg,0.2941,463031578,1,internewscast.com,news,Internewscast Journal,,2024-09-03
8304167322,eng,False,2024-09-03,03:36:33,2024-09-03T03:36:33Z,2024-09-03T03:36:07Z,news,0.0,https://yaledailynews.com/blog/2024/09/02/former-new-jersey-governor-chris-christie-to-teach-class-on-political-campaigns-at-jackson-school-of-global-affairs/,Former New Jersey governor Chris Christie to teach class on political campaigns at Jackson School of Global Affairs - Yale Daily News,"Christie, who campaigned for the Republican presidential nomination in 2016 and 2024, will draw on both Democratic and Republican campaigns to teach a seminar about campaign strategy and ...","{'uri': ['yolanda_wang@yaledailynews.com'], 'name': ['Yolanda Wang'], 'type': ['author'], 'isAgency': [False]}",https://yaledailynews.com/wp-content/uploads/2024/09/chrischristie_yw_GageSkidmoreviaWikimediaCommons.jpg,0.1529,463030593,1,yaledailynews.com,news,Yale Daily News,,2024-09-03
8304150401,eng,True,2024-09-03,03:16:11,2024-09-03T03:16:11Z,2024-09-03T03:15:21Z,news,0.0,https://japannews.yomiuri.co.jp/news-services/ap/20240903-208886/,Howard University's Capstone Moment: Kamala Harris at Top of the Ticket,"WASHINGTON (AP) -- As a young college student, Kamala Harris made the nearly 3-mile trip from Howard University to the National Mall to protest against apartheid in South Africa.

In 2017, as a ...",[],https://japannews.yomiuri.co.jp/wp-content/uploads/2024/09/AP24242809741912.jpg,0.2549,463029371,1,japannews.yomiuri.co.jp,news,japannews.yomiuri.co.jp,,2024-09-03
8304122209,eng,False,2024-09-03,02:40:08,2024-09-03T02:40:08Z,2024-09-03T02:39:40Z,news,0.0,https://www.econotimes.com/Robert-F-Kennedy-Jr-Predicts-a-Very-Different-Donald-Trump-if-He-Wins-in-2024-Insights-on-a-Second-Term-1685840,Robert F. Kennedy Jr. Predicts a 'Very Different' Donald Trump if He Wins in 2024: Insights on a Second Term - EconoTimes,"Robert F. Kennedy Jr., a prominent figure in American politics, has offered a striking prediction about the future of a potential second term for former President Donald Trump. Kennedy, who has been ...",[],https://f1.econotimes.com/2024/09/4odg1gn2z9_th_1024x0.jpg,0.098,463027208,1,econotimes.com,news,EconoTimes,,2024-09-03
8304085859,eng,True,2024-09-03,01:51:59,2024-09-03T01:51:59Z,2024-09-03T01:49:13Z,news,0.0,https://wjla.com/news/local/howard-universitys-kamala-harris-hbcu-election-aka-protests-democratic-nominee-president-donald-trump-historically-black-colleges-washington-dc-vice-president-famous-2024,Howard University's capstone moment: Kamala Harris at top of the ticket,"WASHINGTON (AP) -- As a young college student, Kamala Harris made the nearly 3-mile trip from Howard University to the National Mall to protest against apartheid in South Africa.

In 2017, as a ...","{'uri': ['associated_press@wjla.com'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",https://wjla.com/resources/media2/16x9/5634/986/0x294/90/8855be05-9ce2-4cc3-948c-cb21b076a950-AP24242809797010.jpg,0.2549,463024319,1,wjla.com,news,WJLA,,2024-09-03
2024-09-473484854,eng,False,2024-09-03,01:02:36,2024-09-03T01:02:36Z,2024-09-02T22:42:57Z,news,0.8941,https://www.aol.com/3-months-memes-charli-xcx-224257416.html,"After 3 months of memes, Charli XCX declares the end of 'Brat Summer'","After 3 months of memes, Charli XCX declares the end of 'Brat Summer'

Lauren Huff

September 3, 2024 at 12:42 AM

""Goodbye forever brat summer,"" she wrote on social media.

And just like that, after ...","{'uri': ['lauren_huff@aol.com'], 'name': ['Lauren Huff'], 'type': ['author'], 'isAgency': [False]}",https://media.zenfs.com/en/aol_entertainment_weekly_articles_368/177dff010fc036e231dbd05166587fd9,0.2157,463021356,1,aol.com,news,Aol,eng-9869399,2024-09-03
