uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8321760758,eng,False,2024-09-15,05:01:34,2024-09-15T05:01:34Z,2024-09-15T05:00:42Z,news,0.6667,https://conservativeangle.com/six-rinos-just-pledged-to-certify-2024-election-results-no-matter-the-outcome-heres-the-list/,"Six RINOs Just Pledged to Certify 2024 Election Results, No Matter the Outcome  --  Here's the List - Conservative Angle","The swamp is already preparing for Election Day (or month, if we have a repeat of last election...)

A group of over 30 House representatives -- including 6 Republicans -- just signed a bipartisan ...",[],https://wltreport.com/wp-content/uploads/2024/03/congress-1-1200x630-1.jpg,eng-9903170,0.1137,464072494,1,conservativeangle.com,news,Brigitte Gabriel,2024-09-15
2024-09-485600460,eng,False,2024-09-15,04:44:31,2024-09-15T04:44:31Z,2024-09-15T03:39:04Z,news,0.6667,https://internewscast.com/news/us/taylor-swifts-endorsement-may-repel-more-voters-from-harris-than-it-attracts/,Taylor Swift's endorsement may repel more voters from Harris than it attracts - Internewscast Journal,"Taylor Swift's endorsement of Vice President Kamala Harris may have turned more voters away than it attracted, according to a new poll.

Findings published by YouGov on Saturday found that eight ...",[],https://internewscast.com/wp-content/uploads/2024/09/rewrite-this-title-Taylor-Swift-endorsement-may-turn-more-voters.jpg,eng-9898353,0.2549,464071471,1,internewscast.com,news,Internewscast Journal,2024-09-15
2024-09-485598233,eng,True,2024-09-15,04:37:59,2024-09-15T04:37:59Z,2024-09-15T03:39:36Z,news,0.0,https://www.ccenterdispatch.com/news/national/article_109313a9-97e7-50ad-bb77-1eaf2057c301.html,"Pennsylvania's fracking industry plans to continue, whoever wins White House","A coal barge is seen along the Monongahela River in Monongahela, Washington County

Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever ...","{'uri': ['daniel_avis@ccenterdispatch.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/ccenterdispatch.com/content/tncms/assets/v3/editorial/2/6f/26f487eb-a584-5d99-8129-434ddcb997d2/66e65fa73e628.image.jpg?crop=341%2C341%2C85%2C0&resize=200%2C200&order=crop%2Cresize,,0.6,464071079,1,ccenterdispatch.com,news,Clay Center Dispatch On-Line,2024-09-15
8321745732,eng,True,2024-09-15,04:35:31,2024-09-15T04:35:31Z,2024-09-15T04:34:32Z,news,0.0,https://www.fox41yakima.com/pennsylvanias-fracking-industry-plans-to-continue-whoever-wins-white-house/,"Pennsylvania's fracking industry plans to continue, whoever wins White House | Fox 11 Tri Cities Fox 41 Yakima","Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever wins the White House in November's presidential election.

With an eye firmly on ...","{'uri': ['daniel_avis@fox41yakima.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://www.fox41yakima.com/wp-content/uploads/2024/09/66e65fa913f52image_.jpg,,0.5373,464070931,1,fox41yakima.com,news,FOX 11 41 Tri Cities Yakima,2024-09-15
2024-09-485592834,eng,False,2024-09-15,04:28:50,2024-09-15T04:28:50Z,2024-09-15T03:39:36Z,news,0.7451,https://www.kulr8.com/news/national/pennsylvanias-fracking-industry-plans-to-continue-whoever-wins-white-house/article_4e620077-02ba-58e5-ac09-0eae64589d29.html,"Pennsylvania's fracking industry plans to continue, whoever wins White House","A coal barge is seen along the Monongahela River in Monongahela, Washington County

Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever ...","{'uri': ['daniel_avis@kulr8.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/kulr8.com/content/tncms/assets/v3/editorial/c/1b/c1b46347-b7e9-52bb-9cce-d4689768d03a/66e65f716de7c.image.jpg?crop=512%2C269%2C0%2C36&resize=438%2C230&order=crop%2Cresize,eng-9900387,0.6,464070530,1,kulr8.com,news,KULR-8 Local News,2024-09-15
8321741057,eng,True,2024-09-15,04:26:17,2024-09-15T04:26:17Z,2024-09-15T04:25:52Z,news,0.0,https://www.fox28spokane.com/pennsylvanias-fracking-industry-plans-to-continue-whoever-wins-white-house/,"Pennsylvania's fracking industry plans to continue, whoever wins White House | FOX 28 Spokane","Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever wins the White House in November's presidential election.

With an eye firmly on ...","{'uri': ['daniel_avis@fox28spokane.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://www.fox28spokane.com/wp-content/uploads/2024/09/66e65f7aacf98image_.jpg,,0.5373,464070377,1,fox28spokane.com,news,FOX 28 Spokane,2024-09-15
8321739000,eng,False,2024-09-15,04:22:41,2024-09-15T04:22:41Z,2024-09-15T04:22:15Z,news,0.7373,https://www.reformer.com/news/national/pennsylvanias-fracking-industry-plans-to-continue-whoever-wins-white-house/article_1d2eb127-4f62-520e-8d3b-4e2fce82c457.html,"Pennsylvania's fracking industry plans to continue, whoever wins White House","A coal barge is seen along the Monongahela River in Monongahela, Washington County

Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever ...","{'uri': ['daniel_avis@reformer.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/reformer.com/content/tncms/assets/v3/editorial/2/5e/25e1054b-94d4-5bfc-8d0e-d4760a2f4aa7/66e65f81169b9.image.jpg?crop=512%2C269%2C0%2C36&resize=438%2C230&order=crop%2Cresize,eng-9900387,0.5373,464070161,1,reformer.com,news,Brattleboro Reformer,2024-09-15
8321737795,eng,True,2024-09-15,04:20:40,2024-09-15T04:20:40Z,2024-09-15T04:19:59Z,news,0.0,https://www.ktbs.com/news/national/pennsylvanias-fracking-industry-plans-to-continue-whoever-wins-white-house/article_ac564d79-cdd5-5a5f-a248-24b868a99638.html,"Pennsylvania's fracking industry plans to continue, whoever wins White House","A coal barge is seen along the Monongahela River in Monongahela, Washington County

Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever ...","{'uri': ['daniel_avis@ktbs.com'], 'name': ['Daniel Avis'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/ktbs.com/content/tncms/assets/v3/editorial/6/01/601c914e-a0b6-5e98-a817-21c7a2732dc5/66e65f53a7de5.image.jpg?crop=512%2C269%2C0%2C36&resize=438%2C230&order=crop%2Cresize,,0.5373,464070040,1,ktbs.com,news,KTBS,2024-09-15
8321737077,eng,True,2024-09-15,04:19:14,2024-09-15T04:19:14Z,2024-09-15T04:18:56Z,news,0.0,https://www.bssnews.net/business/209756,"Pennsylvania's fracking industry plans to continue, whoever wins White House | Business","CANONSBURG, United States, Sept 15, 2024 (BSS/AFP) - Pennsylvanians working in the controversial fracking industry are confident that the sector will endure, whoever wins the White House in November's ...",[],https://www.bssnews.net/assets/news_photos/2024/09/15/image-209756-1726373379.jpg,,0.5529,464069954,1,bssnews.net,news,Bangladesh Sangbad Sangstha (BSS),2024-09-15
2024-09-485588036,eng,False,2024-09-15,04:14:35,2024-09-15T04:14:35Z,2024-09-15T04:00:21Z,news,0.0,https://moderndiplomacy.eu/2024/09/15/de-dollarization-trumps-simplistic-approach-towards-economic-issues/,De-dollarization: Trump's simplistic approach towards economic issues,"If Republican Presidential Candidate, Donald Trump were to win the 2024 Presidential election (at this time he is trailing the Democratic Party's candidate and current US Vice President Kamala Harris) ...",[],https://moderndiplomacy.eu/wp-content/uploads/2024/06/dollar-economy.jpg,,-0.1059,464069675,1,moderndiplomacy.eu,news,Modern Diplomacy,2024-09-15
