uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8317676708,eng,True,2024-09-12,05:56:23,2024-09-12T05:56:23Z,2024-09-12T05:55:16Z,news,0.0,https://www.yahoo.com/entertainment/elon-musk-blasted-unsettling-post-160033686.html,Elon Musk blasted for 'unsettling' post about Taylor Swift endorsing Kamala Harris,"Elon Musk has been blasted for his ""creepy"" comments about Taylor Swift after she endorsed Kamala Harris and Tim Walz in the 2024 US presidential election.

The 53-year-old billionaire took to X ...",[],https://media.zenfs.com/en/the_independent_635/1f75a581306fbbabe7c97dc36a0de8e0,0.0431,463816583,26,yahoo.com,news,Yahoo,,2024-09-12
8317666487,eng,True,2024-09-12,05:46:20,2024-09-12T05:46:20Z,2024-09-12T05:46:08Z,news,0.0,https://www.independent.ie/entertainment/music/music-news/taylor-swift-thanks-travis-kelce-and-encourages-fans-to-register-to-vote-in-us-elections-during-mtv-video-music-awards-speech/a806588294.html,Taylor Swift thanks Travis Kelce and encourages fans to register to vote in US elections during MTV Video Music Awards speech,"Taylor Swift 's dominance continued at the MTV Video Music Awards, where she took home seven awards -- including the night's biggest, the trophy for video of the year.

In her speech Wednesday night, ...",[],https://www.independent.ie/extra/assets/img/dummy-social.gif,0.498,463815980,1,independent.ie,news,Irish Independent,,2024-09-12
8317663078,eng,False,2024-09-12,05:43:53,2024-09-12T05:43:53Z,2024-09-12T05:43:02Z,news,0.7255,https://www.firstpost.com/world/united-states/minutes-after-taylor-swifts-endorsement-harris-walz-campaign-sells-20-friendship-bracelets-13814376.html,"Minutes after Taylor Swift's endorsement, Harris-Walz campaign sells $20 friendship bracelets","Harris Walz campaign sells friendship bracelets after endorsement from Taylor Swift. Instagram: @taylorswift / store.kamalaharris.com

Shortly after bagging an endorsement from American singer Taylor ...",[],"https://images.firstpost.com/uploads/2024/09/https___cloudfront-us-east-2.images.arcpublishing.com_reuters_4CXD223MWNIQXAKDWUCQ7H5N7Y-2-2024-09-6c30d98aa41455f0ba7910ecc08ed2d8.jpg?im=FitAndFill=(1200,675)",0.3098,463815833,1,firstpost.com,news,Firstpost,eng-9894237,2024-09-12
8317661092,eng,True,2024-09-12,05:41:21,2024-09-12T05:41:21Z,2024-09-12T05:41:07Z,news,0.0,https://www.independent.co.uk/life-style/elon-musk-taylor-swift-tweet-harris-trump-b2611403.html,Elon Musk blasted for 'unsettling' post about Taylor Swift endorsing Kamala Harris,"Elon Musk has been blasted for his ""creepy"" comments about Taylor Swift after she endorsed Kamala Harris and Tim Walz in the 2024 US presidential election.

The 53-year-old billionaire took to X ...",[],https://static.independent.co.uk/2024/09/11/16/MixCollage-11-Sep-2024-11-12-AM-4447.jpg?quality=75&width=1200&auto=webp,0.0431,463815681,26,independent.co.uk,news,The Independent,,2024-09-12
8317660731,eng,False,2024-09-12,05:41:06,2024-09-12T05:41:06Z,2024-09-12T05:40:56Z,news,0.5529,https://www.newser.com/story/356111/taylor-swift-beats-a-record-at-mtv-vmas.html,Taylor Swift Beats a Record at MTV VMAs,"She's now the most-decorated solo artist in Video Music Awards history

Taylor Swift 's dominance continued at the MTV Video Music Awards, where she took home seven awards -- including the night's ...","{'uri': ['evann_gastaldo@newser.com'], 'name': ['Evann Gastaldo'], 'type': ['author'], 'isAgency': [False]}",https://img1-azrcdn.newser.com/image/1559022-12-20240912003741.jpeg,0.5059,463815666,1,newser.com,news,Newser,eng-9890933,2024-09-12
8317660419,eng,False,2024-09-12,05:41:01,2024-09-12T05:41:01Z,2024-09-12T05:40:43Z,news,0.7608,https://www.cbsnews.com/sacramento/news/taylor-swift-sabrina-carpenter-mtv-video-music-awards/,Taylor Swift wins big at MTV Video Music Awards,"Taylor Swift won the biggest award at the MTV Video Music Awards -- the trophy for video of the year for ""Fortnight,"" featuring Post Malone.

In her speech, she talked about her ""boyfriend, Travis,"" ...",[],https://assets2.cbsnewsstatic.com/hub/i/r/2024/09/12/c8a93fd2-a34b-48b0-a982-cb64a7b63209/thumbnail/1200x630/474b6f8e9395eaec2ba8083fee3d291e/gettyimages-2171421382.jpg?v=eed8fba9acd13199742a248f804168a1,0.4353,463815661,1,cbsnews.com,news,CBS News,eng-9896426,2024-09-12
8317659378,eng,True,2024-09-12,05:40:00,2024-09-12T05:40:00Z,2024-09-12T05:39:49Z,news,0.0,https://www.sunstar.com.ph/network/taylor-swift-wins-big-at-mtv-video-music-awards-ties-beyoncés-record-and-thanks-travis-kelce,"Taylor Swift wins big at MTV Video Music Awards, ties Beyoncé's record and thanks Travis Kelce","NEW YORK -- Taylor Swift 's dominance continued at the MTV Video Music Awards, where she took home seven awards -- including the night's biggest, the trophy for video of the year.

In her speech ...","{'uri': ['associated_press@sunstar.com.ph'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",https://media.assettype.com/sunstar%2F2024-09-12%2Fw08jsugo%2FMTV%20awards%20-%20Taylor%20Swift?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100,0.498,463815600,1,sunstar.com.ph,news,Sun.Star Network Online,,2024-09-12
8317651088,eng,False,2024-09-12,05:32:50,2024-09-12T05:32:50Z,2024-09-12T05:32:14Z,news,0.6431,https://www.independent.co.uk/arts-entertainment/music/news/taylor-swift-mtv-vmas-kamala-harris-vote-b2611388.html,Taylor Swift used VMA speech to remind fans to vote after Harris endorsement,"In my reporting on women's reproductive rights, I've witnessed the critical role that independent journalism plays in protecting freedoms and informing the public.

Your support allows us to keep ...",[],https://static.independent.co.uk/2024/09/12/04/newFile-1.jpg?quality=75&width=1200&auto=webp,0.3725,463815170,1,independent.co.uk,news,The Independent,eng-9893296,2024-09-12
8317651262,eng,True,2024-09-12,05:32:42,2024-09-12T05:32:42Z,2024-09-12T05:32:22Z,news,0.0,https://mainichi.jp/english/articles/20240912/p2g/00m/0et/024000c,"Taylor Swift wins big at MTV Video Music Awards, ties Beyonce's record and thanks Travis Kelce","NEW YORK (AP) -- Taylor Swift won the biggest award at the MTV Video Music Awards -- the trophy for video of the year for ""Fortnight,"" featuring Post Malone.

In her speech Wednesday night, she talked ...",[],https://cdn.mainichi.jp/vol1/2024/09/12/20240912p2g00m0et023000p/0c10.jpg?1,0.4902,463815162,1,mainichi.jp,news,毎日新聞,,2024-09-12
8317643863,eng,False,2024-09-12,05:26:10,2024-09-12T05:26:10Z,2024-09-12T05:25:25Z,news,0.5804,https://english.aawsat.com/node/5060127,"Taylor Swift Wins Big at MTV Video Music Awards, Ties Beyoncé's Record","Taylor Swift 's dominance continued at the MTV Video Music Awards, where she took home seven awards -- including the night's biggest, the trophy for video of the year.

In her speech Wednesday night, ...",[],https://static.srpcdigital.com/styles/1200x600/public/2024-09/781057_0.jpeg,0.498,463814770,1,english.aawsat.com,news,Asharq Al-Awsat English,eng-9896426,2024-09-12
