uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8269265829,eng,False,2024-08-11,06:21:39,2024-08-11T06:21:39Z,2024-08-11T06:20:46Z,news,0.4667,https://www.newsx.com/world/us-elections-2024-kamala-harris-enjoys-lead-in-three-american-states-over-donald-trump/,US Elections 2024: Kamala Harris Enjoys Lead In Three American States Over Donald Trump,"Ahead of the 2024 US presidential election, Democrat nominee Kamala Harris enjoys a lead by four points each over ex republican President Donald Trump in three US states- Pennsylvania, Michigan & ...",[],https://www.newsx.com/wp-content/uploads/2024/08/Kamala-Harris-Joe-Biden-1.jpg,eng-9802917,0.2,461053299,1,newsx.com,news,NewsX,2024-08-11
8269258036,eng,False,2024-08-11,06:12:48,2024-08-11T06:12:48Z,2024-08-11T06:12:04Z,news,0.0,https://www.adaderana.lk/news.php?nid=101145,Over 50 election-related complaints within last 24 hours - EC,"The Election Commission says that a total of 51 complaints have been received within the past 24 hours pertaining to the 2024 Presidential Election.

Among them, 25 complaints were filed with the ...",[],https://adaderanaenglish.s3.amazonaws.com/1723356614-Election-Commission-largee.jpg,,-0.6392,461052768,1,adaderana.lk,news,Ada Derana,2024-08-11
8269206051,eng,False,2024-08-11,05:10:12,2024-08-11T05:10:12Z,2024-08-11T05:09:06Z,news,0.5843,https://au.news.yahoo.com/us-election-kamala-harris-becomes-favourite-as-major-poll-deals-blow-to-disorientated-trump-045931091.html,US Election: Kamala Harris becomes favourite as major poll deals blow to 'disorientated' Trump,"On the evening of Joe Biden's disastrous debate performance against Donald Trump at the end of June, speculation was swirling about whether he could really run for the White House again and who else ...",[],https://s.yimg.com/ny/api/res/1.2/tXRN_lKG49521jOwc0lUKg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NDY7Y2Y9d2VicA--/https://s.yimg.com/os/creatr-uploaded-images/2024-08/f02233b0-579d-11ef-bbdd-ad583ec38542,eng-9802917,0.051,461049012,1,au.news.yahoo.com,news,Yahoo!7 News,2024-08-11
8269195683,eng,False,2024-08-11,04:57:10,2024-08-11T04:57:10Z,2024-08-11T04:55:52Z,news,0.0,https://resistthemainstream.com/pennsylvania-makes-significant-announcement-about-2024-election/,Pennsylvania Makes Significant Announcement About 2024 Election,"As concerns over election integrity mount, with the November presidential election just months away, the Pennsylvania Department of State has announced that election results in the state will not be ...","{'uri': ['anthony_gonzalez@resistthemainstream.com'], 'name': ['Anthony Gonzalez'], 'type': ['author'], 'isAgency': [False]}",https://resistthemainstream.com/wp-content/uploads/2024/08/Untitled-design-99.png,,0.0431,461048230,13,resistthemainstream.com,news,Resist the Mainstream,2024-08-11
8269155690,eng,False,2024-08-11,04:01:32,2024-08-11T04:01:32Z,2024-08-11T04:01:03Z,news,0.6667,https://www.euronews.com/2024/08/11/trumps-campaign-says-its-emails-were-hacked-and-suggested-iranian-actors-were-involved,Trump's campaign says its emails were hacked,Former President and current presidential candidate Donald Trump's campaign said they had been hacked. The news comes a day after a Microsoft report detailed foreign agents' attempts to interfere in ...,[],https://static.euronews.com/articles/stories/08/64/38/96/1200x675_cmsv2_5b352f22-a9a1-57a9-85d7-a7c69e9360eb-8643896.jpg,eng-9807298,-0.1059,461044892,1,euronews.com,news,Euronews English,2024-08-11
2024-08-450628656,eng,True,2024-08-11,03:32:29,2024-08-11T03:32:29Z,2024-08-11T03:00:45Z,news,0.0,https://internewscast.com/news/former-chaplain-criticizes-walz-for-leaving-before-deployment-as-cowardly/,"Former Chaplain Criticizes Walz for Leaving Before Deployment as ""Cowardly"" - Internewscast Journal","The former chaplain of Minnesota Gov. Tim Walz's (D) National Guard unit described him as ""cowardly"" for retiring and leaving his unit right before a possible deployment.

In an interview with the New ...",[],https://internewscast.com/wp-content/uploads/2024/01/ic_launcher.png,,-0.1451,461043149,1,internewscast.com,news,Internewscast Journal,2024-08-11
8269131384,eng,False,2024-08-11,03:23:22,2024-08-11T03:23:22Z,2024-08-11T03:22:23Z,news,0.451,https://www.shorenewsnetwork.com/2024/08/10/kamala-harris-accused-of-campaign-platform-stolen-valor-over-no-tax-on-tips/,Kamala Harris Accused of Campaign Platform Stolen Valor Over No Tax on Tips,"WASHINGTON, D.C. -- Former President Donald Trump's son, Donald Trump Jr., accused Vice President Kamala Harris of appropriating a key tax proposal from his father's platform, following a statement ...",[],https://www.shorenewsnetwork.com/wp-content/uploads/2024/07/Kamala-Harris-Speaking.jpg,eng-9802917,-0.2941,461042602,1,shorenewsnetwork.com,news,Shore News Network,2024-08-11
8269114133,eng,True,2024-08-11,03:00:30,2024-08-11T03:00:30Z,2024-08-11T02:59:19Z,news,0.0,https://www.nation.com.pk/11-Aug-2024/new-poll-shows-kamala-harris-leading-donald-trump-in-three-key-swing-states,New poll shows Kamala Harris leading Donald Trump in three key swing states,"NEW YORK - U.S. Vice President and Democratic presidential candidate Kamala Devi Harris leads Republican former President Donald Trump in three battleground states -- Wisconsin, Pennsylvania and ...",[],https://www.nation.com.pk/print_images/large/2024-08-11/new-poll-shows-kamala-harris-leading-donald-trump-in-three-key-swing-states-1723344747-5215.jpg,,-0.0824,461041230,1,nation.com.pk,news,The Nation,2024-08-11
8269097420,eng,False,2024-08-11,02:36:10,2024-08-11T02:36:10Z,2024-08-11T02:35:16Z,news,0.0,https://dnyuz.com/2024/08/10/walzs-former-chaplain-labels-him-cowardly-for-leaving-unit-before-deployment/,Walz's Former Chaplain Labels Him 'Cowardly' for Leaving Unit Before Deployment,"The former chaplain of Minnesota Gov. Tim Walz's (D) National Guard unit described him as ""cowardly"" for retiring and leaving his unit right before a possible deployment.

""In our world, to drop out ...",[],https://dnyuz.com/wp-content/uploads/2024/08/Kamala-Harriss-Vice-President-Pick-Gov-Tim-Walz-Facing-Stolen.jpg,,0.0824,461039770,1,dnyuz.com,news,DNyuz,2024-08-11
8269089752,eng,False,2024-08-11,02:24:13,2024-08-11T02:24:13Z,2024-08-11T02:21:19Z,news,0.6706,https://www.skynews.com.au/world-news/united-states/iran-accused-of-interfering-in-united-states-presidential-election-after-donald-trumps-campaign-hacked-on-saturday/news-story/68131577652efabc8880ba5cd9176ec8,Trump's campaign team blames Iran after being hacked,"The campaign team of United States presidential candidate Donald Trump has revealed it was hacked after sensitive documents were leaked to media.

The Republican campaign blamed the Iranian government ...",[],https://content.api.news/v3/images/bin/f50b9280f9ba8fb28dd7a447068b6440,eng-9807298,-0.1765,461039053,1,skynews.com.au,news,Sky News Australia,2024-08-11
