uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8267870197,eng,False,2024-08-10,03:02:15,2024-08-10T03:02:15Z,2024-08-10T02:59:51Z,news,0.0,https://www.wbrc.com/2024/08/10/reminder-college-students-how-vote-absentee-november-election/,Reminder for college students on how to vote absentee in the November election,"BIRMINGHAM, Ala. (WBRC) - A reminder for college students to make sure you can vote in the 2024 presidential election.

It's an exciting time for students heading off to college and in that ...",[],https://gray-wbrc-prod.cdn.arcpublishing.com/resizer/v2/PFW7BPCS6JA3VHRMXRNH5RTRMA.bmp?auth=3c5bc88e6821d382f0b91f40b5ed452162d1626ee4b79fec7cb7a241a3504307&width=1200&height=600&smart=true,0.0039,460954935,1,wbrc.com,news,https://www.wbrc.com,,2024-08-09
8267866320,eng,True,2024-08-10,02:55:48,2024-08-10T02:55:48Z,2024-08-10T02:54:42Z,news,0.0,https://www.dailymirror.lk/news-features/Multi-cornered-at-beginning-three-cornered-in-middle-two-way-duel-last/131-289207,"Multi - cornered at beginning, three-cornered in middle,  two-way duel last","This year's candidates include President Ranil Wickremesinghe, Opposition Leader Sajith Premadasa (SJB), NPP Leader Anura Kumara Dissanayake and Namal Rajapaksa (SLPP)

The political landscape ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_9da0e514dc.jpg,0.2706,460954548,13,dailymirror.lk,news,Daily Mirror,,2024-08-09
8267862034,eng,False,2024-08-10,02:48:33,2024-08-10T02:48:33Z,2024-08-10T02:47:31Z,news,0.0,https://www.foxnews.com/media/sean-hannity-kamalas-campaign-simply-terrified-let-her-go-off-script,SEAN HANNITY: Kamala's campaign is simply terrified to let her go off script,"By entering your email and pushing continue, you are agreeing to Fox News' Terms of Use and Privacy Policy, which includes our Notice of Financial Incentive.

Fox News host Sean Hannity shreds Vice ...",[],https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/964d0b57-66b8-4bef-8305-f20e967488f1/3ced2069-4809-43ba-acaa-43a3f6500f26/1280x720/match/1024/512/image.jpg?ve=1&tl=1,-0.1608,460954113,1,foxnews.com,news,Fox News,,2024-08-09
8267823493,eng,False,2024-08-10,01:50:00,2024-08-10T01:50:00Z,2024-08-10T01:49:12Z,news,0.5451,https://www.dailymirror.lk/plus/Multi-cornered-at-beginning-three-cornered-in-middle-two-way-duel-last/352-289207,"Multi - cornered at beginning, three-cornered in middle,  two-way duel last","This year's candidates include President Ranil Wickremesinghe, Opposition Leader Sajith Premadasa (SJB), NPP Leader Anura Kumara Dissanayake and Namal Rajapaksa (SLPP)

The political landscape ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_9da0e514dc.jpg,0.2706,460950600,13,dailymirror.lk,news,Daily Mirror,eng-9797998,2024-08-09
8267749529,eng,True,2024-08-10,00:04:08,2024-08-10T00:04:08Z,2024-08-09T23:57:47Z,news,0.0,https://www.northernirelandnews.com/news/274488415/washingtons-web-of-lies-is-backfiring-over-venezuela,Washington's web of lies is backfiring over Venezuela,"Even if Maduro stole the election, no one would believe the US anyway

The 2024 presidential election in Venezuela, held on July 28, has stirred international concern - much like the preceding ...",[],https://cdn.bignewsnetwork.com/rtc1723241630.jpg,-0.0824,460944248,1,northernirelandnews.com,news,Northern Ireland News,,2024-08-09
2024-08-449786990,eng,True,2024-08-10,00:02:23,2024-08-10T00:02:23Z,2024-08-09T16:58:05Z,news,0.0,https://www.wthr.com/article/news/verify/social-security-verify/no-donald-trump-does-not-currently-support-cutting-social-security/536-5188cbd6-0793-47ff-b353-91417315d832,"No, Donald Trump does not currently support cutting Social Security","Vice President Kamala Harris has hit the campaign trail, holding rallies across the country as the days count down to the 2024 presidential election.

Many VERIFY readers have been asking about one of ...","{'uri': ['casey_decker@wthr.com'], 'name': ['Casey Decker'], 'type': ['author'], 'isAgency': [False]}",https://media.tegna-media.com/assets/VERIFY/images/ab10569c-8490-4e5d-be70-832d9cbfee13/20240809T204320/ab10569c-8490-4e5d-be70-832d9cbfee13_1140x641.jpg,0.0039,460944143,1,wthr.com,news,WTHR-TV 13 NBC Indianapolis,,2024-08-09
8267751700,eng,True,2024-08-10,00:01:49,2024-08-10T00:01:49Z,2024-08-10T00:01:01Z,news,0.0,https://colombogazette.com/2024/08/09/elections-commission-to-monitor-social-media-during-polls/,Elections Commission to monitor social media during polls,"The Election Commission is to monitor social media during the 2024 Presidential election.

According to reports, Deputy Election Commissioner (Electoral Dispute Resolution) Piyumi Atigala has said ...",[],http://colombogazette.com/wp-content/uploads/2022/02/social-media.jpg,-0.1294,460944109,1,colombogazette.com,news,Colombo Gazette,,2024-08-09
2024-08-449785687,eng,True,2024-08-10,00:00:31,2024-08-10T00:00:31Z,2024-08-09T21:55:20Z,news,0.0,https://eu.usatoday.com/story/news/politics/elections/2024/08/09/iran-meddling-us-presidental-election/74739774007/,"Iran increasingly cyber-meddling in upcoming US election, Microsoft says in new warning","Microsoft's Threat Analysis Center warns Iranian cyber attacks and influence operations pose a threat to the U.S. 2024 presidential election.

Iran is ramping up its digital election-meddling, trying ...",[],"https://www.gannett-cdn.com/authoring/authoring-images/2024/08/09/USAT/74744463007-20240405-t-105943-z-575584529-rc-2-a-07-azgogp-rtrmadp-3-israelpalestiniansiranalqudsday.JPG?auto=webp&crop=5000,2814,x0,y260&format=pjpg&width=1200",-0.3098,460944031,1,usatoday.com,news,USA Today,,2024-08-09
8267750017,eng,False,2024-08-10,00:00:04,2024-08-10T00:00:04Z,2024-08-09T23:58:45Z,news,0.0,http://colombogazette.com/2024/08/09/elections-commission-to-monitor-social-media-during-polls/,Elections Commission to monitor social media during polls,"The Election Commission is to monitor social media during the 2024 Presidential election.

According to reports, Deputy Election Commissioner (Electoral Dispute Resolution) Piyumi Atigala has said ...",[],http://colombogazette.com/wp-content/uploads/2022/02/social-media.jpg,-0.1294,460944004,1,colombogazette.com,news,Colombo Gazette,,2024-08-09
2024-08-449781962,eng,True,2024-08-09,23:46:50,2024-08-09T23:46:50Z,2024-08-09T23:46:43Z,news,0.0,https://www.chinanews.net/news/274488414/iran-seeks-to-meddle-in-us-elections-microsoft,Iran seeks to meddle in US elections Microsoft,"The company claims to have discovered hackers and fake news sites linked to Tehran

Hackers and fake news sites allegedly linked to Iran might be up to something nefarious in the US, Microsoft has ...",[],https://cdn.bignewsnetwork.com/rtc1723241627.jpg,-0.1294,460943210,1,chinanews.net,news,China News,,2024-08-09
