uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8319270203,eng,True,2024-09-13,05:54:55,2024-09-13T05:54:55Z,2024-09-13T05:54:39Z,news,0.0,https://www.adaderana.lk/news/101937/how-can-we-trust-leaders-who-refuse-to-admit-past-mistakes-president-ranil,'How can we trust leaders who refuse to admit past mistakes?' - President Ranil,"President Ranil Wickremesinghe stated that all political parties, except his own, are responsible for the current state of the country.

He accused the JVP of deceiving the public by pretending to ...",[],https://adaderanaenglish.s3.amazonaws.com/1726205280-RANIL-6.jpg,-0.1294,463902895,1,adaderana.lk,news,Ada Derana,,2024-09-13
8319243903,eng,False,2024-09-13,05:29:58,2024-09-13T05:29:58Z,2024-09-13T05:29:49Z,news,0.0,https://www.adaderana.lk/news.php?nid=101937,'How can we trust leaders who refuse to admit past mistakes?' - President Ranil,"President Ranil Wickremesinghe stated that all political parties, except his own, are responsible for the current state of the country.

He accused the JVP of deceiving the public by pretending to ...",[],https://adaderanaenglish.s3.amazonaws.com/1726205280-RANIL-6.jpg,-0.1294,463901398,1,adaderana.lk,news,Ada Derana,,2024-09-13
8319236589,eng,True,2024-09-13,05:22:41,2024-09-13T05:22:41Z,2024-09-13T05:22:26Z,news,0.0,https://theminnesotasun.com/mn-news/election-officials-warn-usps-about-key-issues-with-voting-by-mail-ahead-of-presidential-election/dcnf/2024/09/13/,Election Officials Warn USPS About Key Issues with Voting by Mail Ahead of Presidential Election - The Minnesota Sun,A group of state and local election officials voiced concerns Wednesday regarding the U.S. Postal Service's (USPS) capacity to efficiently handle the delivery of millions of ballots for the 2024 ...,[],https://theminnesotasun.com/wp-content/uploads/2024/09/USPS_840x480.webp,0.0667,463900961,1,theminnesotasun.com,news,The Minnesota Sun,,2024-09-13
2024-09-483835859,eng,False,2024-09-13,04:53:47,2024-09-13T04:53:47Z,2024-09-13T04:38:00Z,news,0.6275,https://www.news.com.au/entertainment/tv/radio/this-is-disgusting-radio-host-megyn-kelly-slams-taylor-swift-for-endorsing-kamala-harris/news-story/ecbcbf83826a8d1b2c1024cec997ca8b,'Disgusting': Radio host eviscerates Swift,"A prominent American radio host has slammed musician Taylor Swift for publicly endorsing Kamala Harris over Donald Trump ahead of the country's presidential election in November.

Megyn Kelly, a ...","{'uri': ['samuel_clench@news.com.au'], 'name': ['Samuel Clench'], 'type': ['author'], 'isAgency': [False]}",https://content.api.news/v3/images/bin/9c95fbf1b1a820d657319051a0425beb,0.1059,463899227,1,news.com.au,news,News.com.au,eng-9896142,2024-09-13
2024-09-483835860,eng,True,2024-09-13,04:53:40,2024-09-13T04:53:40Z,2024-09-13T04:18:00Z,news,0.0,https://www.news.com.au/entertainment/celebrity-life/elon-musks-daughter-vivian-calls-dad-a-heinous-incel-after-he-offered-to-give-taylor-swift-a-child/news-story/df632e2a2e4788259ff6ed1f5d2c430c,Elon Musk labelled 'heinous incel' by own daughter,"Elon Musk's daughter Vivian Wilson slammed her father after he offered to give Taylor Swift a child following the pop star's endorsement of Kamala Harris for president.

""The timing for the Taylor ...",[],https://content.api.news/v3/images/bin/c7b2f00b9501d0fd9d5448e8e72ef16a,0.0275,463899220,1,news.com.au,news,News.com.au,,2024-09-13
8319177205,eng,True,2024-09-13,04:20:40,2024-09-13T04:20:40Z,2024-09-13T04:20:28Z,news,0.0,https://me.mashable.com/digital-culture/46490/taylor-swifts-voter-registration-link-saw-over-337000-visitors,"Taylor Swift's voter registration link saw over 337,000 visitors","Who is afraid of little old Taylor Swift? After Tuesday night, Republicans should be.

After the presidential debate between Vice President Kamala Harris and former President Donald Trump on Sept. 10, ...",[],https://sm.mashable.com/t/mashable_me/article/t/taylor-swi/taylor-swifts-voter-registration-link-saw-over-337000-visito_a8bj.1200.jpg,0.1294,463897240,1,me.mashable.com,news,Mashable ME,,2024-09-13
8319172810,eng,False,2024-09-13,04:17:31,2024-09-13T04:17:31Z,2024-09-13T04:15:53Z,news,0.698,https://wfin.com/fox-political-news/georgia-judge-dismisses-two-criminal-counts-against-trump-in-fani-willis-2020-election-interference-case/,Georgia judge dismisses two criminal counts against Trump in Fani Willis' 2020 election interference case - WFIN Local News,"By entering your email and pushing continue, you are agreeing to Fox News' Terms of Use and Privacy Policy, which includes our Notice of Financial Incentive.

A judge dismissed two criminal counts in ...",[],https://wfin.com/wp-content/uploads/2018/03/WFIN-AM-FM-logo.png,-0.051,463897051,1,wfin.com,news,WFIN,eng-9899779,2024-09-13
8319171674,eng,False,2024-09-13,04:15:04,2024-09-13T04:15:04Z,2024-09-13T04:14:43Z,news,0.6392,https://www.thewrap.com/kamala-harris-trump-taylor-swift-i-did-something-bad/,Kamala Harris Mocks Trump Debate Rants Via Taylor Swift: 'Never Trust a Narcissist' | Video,"The campaign debuted their latest jab on TikTok two days after the ""I Did Something Bad"" singer endorsed Harris

Vice President Kamala Harris' campaign team made the most of Taylor Swift's endorsement ...","{'uri': ['stephanie_kaloi@thewrap.com'], 'name': ['Stephanie Kaloi'], 'type': ['author'], 'isAgency': [False]}",https://www.thewrap.com/wp-content/uploads/2024/08/kamala-harris-dnc-1.jpg,0.2314,463896904,1,thewrap.com,news,TheWrap,eng-9894237,2024-09-13
2024-09-483812698,eng,False,2024-09-13,04:14:59,2024-09-13T04:14:59Z,2024-09-13T03:57:14Z,news,0.0,https://www.sportskeeda.com/tennis/news-martina-navratilova-reacts-senator-jd-vance-s-disconnected-billionaire-celebrity-jibe-taylor-swift-latter-s-endorsement-kamala-harris,Martina Navratilova reacts to Senator JD Vance's 'disconnected billionaire celebrity' jibe at Taylor Swift after latter's endorsement of Kamala Harris,Martina Navratilova has come to Taylor Swift's defense after the singer was labeled a 'disconnected billionaire celebrity' by Senator JD Vance. Vance's criticism of Swift came after the pop star ...,"{'uri': ['riddhi_acharya@sportskeeda.com'], 'name': ['Riddhi Acharya'], 'type': ['author'], 'isAgency': [False]}",https://staticg.sportskeeda.com/editor/2024/09/d0e38-17261986488110-1920.jpg,0.3098,463896899,1,sportskeeda.com,news,Sportskeeda,,2024-09-13
8319158946,eng,False,2024-09-13,04:01:34,2024-09-13T04:01:34Z,2024-09-13T04:01:20Z,news,0.0,https://www.reviewjournal.com/opinion/ruben-navarrette-jr-this-year-voters-are-flexible-and-ready-to-deal-3168709/,"RUBEN NAVARRETTE JR.: This year, voters are flexible and ready to deal","As if the 2024 presidential election didn't have enough surprises, it now delivers something completely unexpected that we don't see often in politics: a squishy electorate.

Usually, it's the ...",[],https://www.reviewjournal.com/wp-content/uploads/2024/09/19605334_web1_19517946-21dbb9610dd546d39005f1a35c6eb847.jpg,0.0039,463896094,1,reviewjournal.com,news,Las Vegas Review-Journal,,2024-09-13
