uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8296797243,eng,False,2024-08-29,05:58:35,2024-08-29T05:58:35Z,2024-08-29T05:58:16Z,news,0.0,https://ghanaiantimes.com.gh/stay-and-account-for-your-stewardship-mahama-to-pres-govt-officials/,"Stay and account for your stewardship ...Mahama to Pres, govt officials - Ghanaian Times","The flagbearer for the National Democratic Congress (NDC), Former President John Dramani Mahama, has challenged members of the current government to stay in Ghana and account for their stewardship if ...",[],https://ghanaiantimes.com.gh/wp-content/uploads/2024/08/Stay-and-account-Former-President-John-Dramani-Mahama.jpg,0.1451,462607115,1,ghanaiantimes.com.gh,news,Ghanaian Times,,2024-08-29
8296790417,eng,False,2024-08-29,05:52:25,2024-08-29T05:52:25Z,2024-08-29T05:52:07Z,news,0.5686,https://in.mashable.com/tech-industry/81290/elon-musks-grok-heeds-misinformation-concerns-by-sending-users-to-votegov,Elon Musk's Grok Heeds Misinformation Concerns By Sending Users To Vote.gov,"X's native AI chatbot Grok is now providing users with election-related queries a Vote.gov banner and directs them to visit the site for ""accurate and up-to-date information about the 2024 US ...",[],https://sm.mashable.com/t/mashable_in/article/e/elon-musks/elon-musks-grok-heeds-misinformation-concerns-by-sending-use_ryxr.1200.jpg,0.0275,462606745,1,in.mashable.com,news,Mashable India,eng-9851798,2024-08-29
8296785333,eng,False,2024-08-29,05:48:41,2024-08-29T05:48:41Z,2024-08-29T05:48:21Z,news,0.0,https://www.onlanka.com/news/ranil-wickremesinghe-launches-2024-election-manifesto-five-years-of-winning-the-country.html,Ranil Wickremesinghe launches 2024 Election Manifesto: 'Five Years of Winning the Country' - Sri Lanka,"Sri Lankan President Ranil Wickremesinghe launched his 2024 Presidential Election manifesto this morning (August 29) in Colombo.

The event took place at the Taj Samudra Hotel, starting with President ...",[],https://www.onlanka.com/wp-content/uploads/2024/08/ranil-wickremesinghe-manifesto-puluwan-sri-lanka.jpg,0.2706,462606521,1,onlanka.com,news,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News,,2024-08-29
8296768508,eng,False,2024-08-29,05:34:52,2024-08-29T05:34:52Z,2024-08-29T05:34:02Z,news,0.8745,https://wfin.com/fox-political-news/jim-jordan-subpoenas-company-led-by-daughter-of-ny-v-trump-judge/,Jim Jordan subpoenas company led by daughter of NY v. Trump judge - WFIN Local News,"FIRST ON FOX: House Judiciary Committee Chairman Jim Jordan, R-Ohio, is issuing a subpoena for information on the political work conducted by the daughter of New York State Supreme Court Judge Juan ...",[],https://wfin.com/wp-content/uploads/2018/03/WFIN-AM-FM-logo.png,0.0039,462605692,1,wfin.com,news,WFIN,eng-9855559,2024-08-29
8296757046,eng,False,2024-08-29,05:24:16,2024-08-29T05:24:16Z,2024-08-29T05:23:55Z,news,0.5098,https://conservativefiringline.com/lizard-chatter-nancy-pelosi-literally-says-her-reptilian-cold-blooded-strategies-will-help-kamala-harris-win-election-flip-house-back-to-democrats-video/,"LIZARD CHATTER: Nancy Pelosi Literally Says Her ""Reptilian, Cold-Blooded"" Strategies Will Help Kamala Harris Win Election, Flip House Back To Democrats (Video) ⋆ Conservative Firing Line","(Natural News) In an interview with PBS at the Democratic National Convention (DNC), Nancy Pelosi revealed that she plans to secure a White House win for Kamala Harris and turn the House of ...","{'uri': ['ethan_huff@conservativefiringline.com'], 'name': ['Ethan Huff'], 'type': ['author'], 'isAgency': [False]}",https://conservativefiringline.com/wp-content/uploads/2024/08/nancy-pelosi-domestic-enemies.jpg,0.2157,462605056,1,conservativefiringline.com,news,Conservative Firing Line,eng-9852711,2024-08-29
8296755826,eng,True,2024-08-29,05:22:57,2024-08-29T05:22:57Z,2024-08-29T05:22:49Z,news,0.0,https://www.adaderana.lk/news/101585/president-ranils-election-manifesto-unveiled,President Ranil's election manifesto unveiled,"President Ranil Wickremesinghe's manifesto for the 2024 Presidential Election was officially launched in Colombo, a short while ago.

The ceremonial event of unveiling the manifesto titled 'Five Years ...",[],https://adaderanaenglish.s3.amazonaws.com/1724908272-ranil-6.jpg,0.4745,462604977,1,adaderana.lk,news,Ada Derana,,2024-08-29
8296738798,eng,False,2024-08-29,05:08:40,2024-08-29T05:08:40Z,2024-08-29T05:08:32Z,news,0.0,https://www.adaderana.lk/news.php?nid=101585,President Ranil's election manifesto unveiled,"President Ranil Wickremesinghe's manifesto for the 2024 Presidential Election was officially launched in Colombo, a short while ago.

The ceremonial event of unveiling the manifesto titled 'Five Years ...",[],https://adaderanaenglish.s3.amazonaws.com/adaderana-header-logo.png,0.4745,462604120,1,adaderana.lk,news,Ada Derana,,2024-08-29
2024-08-469088120,eng,True,2024-08-29,04:41:04,2024-08-29T04:41:04Z,2024-08-29T04:37:39Z,news,0.0,https://www.adaderana.lk/news.php?nid=101584,Ceremonial launch of President Ranil's election manifesto begins,"The ceremony to unveil the election manifesto of President Ranil Wickremesinghe, who is contesting the 2024 Presidential Election as an independent candidate, commenced a short while ago at the Taj ...",[],https://adaderanaenglish.s3.amazonaws.com/adaderana-header-logo.png,0.0196,462602464,1,adaderana.lk,news,Ada Derana,,2024-08-29
2024-08-469083844,eng,True,2024-08-29,04:32:14,2024-08-29T04:32:14Z,2024-08-29T03:32:03Z,news,0.0,https://www.theolympian.com/entertainment/article291635920.html,Barack Obama Shares Strong Opinion About Controversial Tan Suit 10 Years Later,"Former President Barack Obama marked the 10-year anniversary of one of his most famous fashion choices with a bit of humor.

The 44th U.S. president shared a throwback photo of the look that he ...","{'uri': ['meghan_roos@theolympian.com'], 'name': ['Meghan Roos'], 'type': ['author'], 'isAgency': [False]}",https://www.theolympian.com/wps/build/images/theolympian/facebook.jpg,0.1451,462601934,1,theolympian.com,news,The  Olympian,,2024-08-29
2024-08-469082872,eng,True,2024-08-29,04:30:42,2024-08-29T04:30:42Z,2024-08-29T04:30:39Z,news,0.0,https://www.adaderana.lk/news/101584/ceremonial-launch-of-president-ranils-election-manifesto-begins-,Ceremonial launch of President Ranil's election manifesto begins,"The ceremony to unveil the election manifesto of President Ranil Wickremesinghe, who is contesting the 2024 Presidential Election as an independent candidate, commenced a short while ago at the Taj ...",[],https://adaderanaenglish.s3.amazonaws.com/adaderana-header-logo.png,0.0196,462601842,1,adaderana.lk,news,Ada Derana,,2024-08-29
