uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8327272729,eng,False,2024-09-18,23:57:48,2024-09-18T23:57:48Z,2024-09-18T23:57:33Z,news,0.5451,https://www.voanews.com/a/russia-capitalizes-on-trump-assassination-attempt-to-sow-division-deny-election-meddling-/7789694.html,"Russia capitalizes on Trump assassination attempt to sow division, deny election meddling","ussia's efforts to amplify political divisions in the United States and influence the November 5 presidential election are well-documented.

Russia is seizing on an apparent assassination attempt of ...",[],https://gdb.voanews.com/0761cdc6-2a43-45d7-90c5-d0c5689a8763_w1200_r1.jpg,eng-9913118,-0.0275,464399868,1,voanews.com,news,VOA Voice of America,2024-09-18
8327265545,eng,True,2024-09-18,23:44:12,2024-09-18T23:44:12Z,2024-09-18T23:43:49Z,news,0.0,https://www.sgtreport.com/2024/09/nolte-donald-trump-warns-election-cheaters-will-be-prosecuted-to-the-fullest-extent-of-the-law/,Nolte: Donald Trump Warns Election Cheaters 'Will Be Prosecuted to the Fullest Extent of the Law',"With early voting starting in crucial swing states, like Pennsylvania, former President Donald Trump is putting election cheaters on notice that, if he wins, they ""will be prosecuted to the fullest ...",[],,,-0.1843,464399052,1,sgtreport.com,news,SGT Report,2024-09-18
2024-09-489475843,eng,False,2024-09-18,23:42:53,2024-09-18T23:42:53Z,2024-09-18T23:05:43Z,news,0.6235,https://www.newsweek.com/fox-news-kamala-harris-donald-trump-polling-1956031,Kamala Harris takes lead over Trump in Fox News poll,"The survey shows a 3-point shift among registered voters in their feelings around the candidates in the 2024 presidential election since August.

Last month, Trump had a 1-point advantage, but now ...","{'uri': 'monica_sager@newsweek.com', 'name': 'Monica Sager', 'type': 'author', 'isAgency': False}",https://d.newsweek.com/en/full/2474887/kamala-harris-three-key-groups-poll-boost.webp?w=1600&h=900&q=88&f=a7bfaa2444bedecd2ef7aa4a969ae02a,eng-9910494,0.2549,464398973,1,newsweek.com,news,Newsweek,2024-09-18
8327260119,eng,False,2024-09-18,23:35:01,2024-09-18T23:35:01Z,2024-09-18T23:34:41Z,news,0.7961,https://100percentfedup.com/teamsters-makes-historic-announcement-regarding-presidential-endorsement/,Teamsters Makes Historic Announcement Regarding Presidential Endorsement * 100PercentFedUp.com * by Danielle,"Teamsters, an influential labor union which represents approximately 1.3 million workers in the United States and Canada, has decided not to endorse a candidate in the 2024 presidential ...",[],https://100percentfedup.com/wp-content/uploads/2024/09/img_6236-1600x900.jpg,eng-9909141,0.3176,464398501,1,100percentfedup.com,news,100 Percent Fed Up,2024-09-18
2024-09-489472809,eng,True,2024-09-18,23:34:43,2024-09-18T23:34:43Z,2024-09-18T23:15:53Z,news,0.0,https://www.myrtlebeachonline.com/news/business/article292669079.html,"Fed makes large rate cut, forecasts more to come","WASHINGTON -- The Federal Reserve cut interest rates Wednesday by half a percentage point, an unusually large move and a clear signal that central bankers think they are winning their war against ...","{'uri': 'jeanna_smialek@myrtlebeachonline.com', 'name': 'Jeanna Smialek', 'type': 'author', 'isAgency': False}",https://www.mcclatchy-wires.com/incoming/ofvcc1/picture292709009/alternates/LANDSCAPE_1140/FED%20RATES%20EXPLAINER%201.jpg,,-0.2627,464398483,1,myrtlebeachonline.com,news,MyrtleBeachOnline,2024-09-18
2024-09-489472332,eng,False,2024-09-18,23:33:10,2024-09-18T23:33:10Z,2024-09-18T23:04:07Z,news,0.7176,https://www.seattletimes.com/business/the-fed-makes-a-large-rate-cut-and-forecasts-more-to-come/,The Fed makes a large rate cut and forecasts more to come,"WASHINGTON -- The Federal Reserve cut interest rates Wednesday by half a percentage point, an unusually large move and a clear signal that central bankers think they are winning their war against ...","{'uri': 'jeanna_smialek@seattletimes.com', 'name': 'Jeanna Smialek', 'type': 'author', 'isAgency': False}",https://images.seattletimes.com/wp-content/uploads/2024/09/XET5b08V.jpg?d=1020x680,eng-9916613,-0.2627,464398390,1,seattletimes.com,news,The Seattle Times,2024-09-18
8327250809,eng,False,2024-09-18,23:26:09,2024-09-18T23:26:09Z,2024-09-18T23:19:37Z,news,0.0,https://www.yahoo.com/news/groups-seek-intervene-protect-voters-225957705.html,Groups Seek to Intervene to Protect Voters Rights,"Native Vote 2024. Naeva (formerly known as Native American Voters Alliance), the League of Women Voters of the United States, and Black Voters Matter moved today to intervene on behalf of voters in a ...",[],https://media.zenfs.com/en/native_news_online_articles_488/e0af651cc2c1e5e807135f905b75bf0e,,0.0902,464397969,1,yahoo.com,news,Yahoo,2024-09-18
2024-09-489467298,eng,True,2024-09-18,23:25:38,2024-09-18T23:25:38Z,2024-09-18T23:15:53Z,news,0.6863,https://www.sunherald.com/news/business/article292669079.html,"Fed makes large rate cut, forecasts more to come","WASHINGTON -- The Federal Reserve cut interest rates Wednesday by half a percentage point, an unusually large move and a clear signal that central bankers think they are winning their war against ...","{'uri': 'jeanna_smialek@sunherald.com', 'name': 'Jeanna Smialek', 'type': 'author', 'isAgency': False}",https://www.mcclatchy-wires.com/incoming/ofvcc1/picture292709009/alternates/LANDSCAPE_1140/FED%20RATES%20EXPLAINER%201.jpg,,-0.2627,464397938,1,sunherald.com,news,Sun Herald,2024-09-18
2024-09-489464768,eng,False,2024-09-18,23:16:14,2024-09-18T23:16:14Z,2024-09-18T19:11:35Z,news,0.6471,https://www.washingtontimes.com/news/2024/sep/18/house-defeats-mike-johnsons-six-month-funding-patc/,"House defeats Speaker Johnson's six-month funding patch, extends funding fight with little time left","The House handed Speaker Mike Johnson an expected defeat Wednesday, voting down his stopgap, sic-month funding patch with a bill that requires proof of citizenship to vote.

Mr. Johnson's play call ...","{'uri': 'alex_miller@washingtontimes.com', 'name': 'Alex Miller', 'type': 'author', 'isAgency': False}",https://twt-thumbs.washtimes.com/media/image/2024/09/10/Congress_Budget_81387_c0-239-5724-3576_s1770x1032.jpg?d0c144b3eab089d13605033c19c1afe9cc1c7dc2,eng-9912992,-0.2706,464397374,1,washingtontimes.com,news,Washington Times,2024-09-18
8327247996,eng,True,2024-09-18,23:15:23,2024-09-18T23:15:23Z,2024-09-18T23:14:59Z,news,0.0,https://www.yahoo.com/news/government-funding-plan-gop-anti-225337508.html,Government Funding Plan With GOP Anti-Voter Fraud Rider Dies In House,WASHINGTON -- Lawmakers rejected a ploy by House Speaker Mike Johnson (R-La.) to combine legislation to fund the government with a right-wing bill attacking the illusory threat of illegal ...,[],https://media.zenfs.com/en/the_huffington_post_584/92d9cc25e607733577fbc659d5da383b,,-0.0353,464397323,1,yahoo.com,news,Yahoo,2024-09-18
