uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8334299669,eng,False,2024-09-24,05:14:00,2024-09-24T05:14:00Z,2024-09-24T05:12:41Z,news,0.6588,https://www.lewrockwell.com/?post_type=pending-article&p=893202,RFK Jr And the Slinging of Mud - LewRockwell,"It's difficult even to follow the trajectory of the story, since legacy media propaganda and hit-piece campaigns are so co-ordinated now, and so universalized.

But on Friday Sept 20 2024 ""the story"" ...",[],https://lrc-cdn.s3.amazonaws.com/assets/2021/02/LRC-share.jpg,eng-9924073,-0.1137,464850840,1,lewrockwell.com,news,Lew Rockwell,2024-09-24
8334297610,eng,False,2024-09-24,05:10:53,2024-09-24T05:10:53Z,2024-09-24T05:10:29Z,news,0.6392,https://sikhsiyasat.net/sikhs-remain-third-most-targeted-religious-group-in-latest-fbi-hate-crime-data/,Sikhs Remain Third-Most Targeted Religious Group in Latest FBI Hate Crime Data,"Washington, DC: On September 23, 2024 the Federal Bureau of Investigation (FBI) released their latest US-wide hate crime data.

Though the number of anti-Sikh hate incidents is down from the all-time ...",[],https://sikhsiyasat.net/wp-content/uploads/2024/09/turban.jpg,eng-9930868,-0.451,464850653,1,sikhsiyasat.net,news,Sikh Siyasat News,2024-09-24
8334280740,eng,False,2024-09-24,04:54:16,2024-09-24T04:54:16Z,2024-09-24T04:53:50Z,news,0.0,https://www.thecrimson.com/article/2024/9/24/harvard-vote-socialist-campaign/,"Harvard Vote Socialist Campaign Launches, Aims to 'End Capitalism Before It Ends Us' | News | The Harvard Crimson","THe Harvard Vote Socialist 2024 campaign held its official launch event on Monday in Emerson Hall. By Ryan N. Gajarawala

The Harvard Vote Socialist 2024 campaign, an unrecognized student organization ...",[],https://s3.amazonaws.com/thumbnails.thecrimson.com/photos/2020/04/03/000028_1343775.jpg.2000x1333_q95_crop-smart_upscale.jpg,,0.0745,464849656,1,thecrimson.com,news,The Harvard Crimson,2024-09-24
8334277161,eng,True,2024-09-24,04:49:58,2024-09-24T04:49:58Z,2024-09-24T04:49:13Z,news,0.0,https://newsfirst.lk/2024/09/24/securities-of-35-candidates-to-be-taken-over-by-the-state,Securities of 35 Candidates to be Taken Over By The State,"COLOMBO (News 1st) -The Election Commission says that the securities of 35 presidential candidates will be taken over by the state.

Commissioner General of Elections Saman Sri Ratnayake said that due ...",[],https://cdn.newsfirst.lk/english-uploads/2024/09/election commission-718926-768016_850x460.jpg,,0.0039,464849398,1,newsfirst.lk,news,newsfirst.lk,2024-09-24
2024-09-494362093,eng,False,2024-09-24,04:36:42,2024-09-24T04:36:42Z,2024-09-24T04:36:17Z,news,0.0,https://english.newsfirst.lk/2024/9/24/securities-of-35-candidates-to-be-taken-over-by-the-state,Securities of 35 Candidates to be Taken Over By The State,"COLOMBO (News 1st) -The Election Commission says that the securities of 35 presidential candidates will be taken over by the state.

Commissioner General of Elections Saman Sri Ratnayake said that due ...",[],https://cdn.newsfirst.lk/english-uploads/2024/09/election commission-718926-768016_850x460.jpg,,0.051,464848602,1,english.newsfirst.lk,news,english.newsfirst.lk,2024-09-24
8334254468,eng,True,2024-09-24,04:27:41,2024-09-24T04:27:41Z,2024-09-24T04:26:05Z,news,0.0,https://srilankamirror.com/news/sjb-and-unp-explore-new-alliance/,SJB and UNP Explore New Alliance,"Will to continue strengthening friendly relationship with China - Harini (Video)

The new government of Sri Lanka expects to continue strengthening friendly relationship with China, said a member of ...",[],https://srilankamirror.com/wp-content/uploads/2023/04/SJB_UNP_Logo_1200px_23_04_11-1000x600.jpg,,0.3412,464848061,1,srilankamirror.com,news,Sri Lanka Mirror,2024-09-24
2024-09-494355868,eng,True,2024-09-24,04:27:25,2024-09-24T04:27:25Z,2024-09-24T03:43:02Z,news,0.0,https://www.thestate.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@thestate.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464848045,1,thestate.com,news,The State,2024-09-24
8334254469,eng,False,2024-09-24,04:26:26,2024-09-24T04:26:26Z,2024-09-24T04:26:05Z,news,0.7098,https://srilankamirror.com/news/gotabaya-rajapaksa-arrives-in-nepal-for-personal-visit/,Gotabaya Rajapaksa arrives in Nepal for personal visit,"Will to continue strengthening friendly relationship with China - Harini (Video)

The new government of Sri Lanka expects to continue strengthening friendly relationship with China, said a member of ...",[],https://srilankamirror.com/wp-content/uploads/2022/12/Gotabaya_1200px_22_12_27-1000x600.jpg,zho-1693622,0.3412,464847986,1,srilankamirror.com,news,Sri Lanka Mirror,2024-09-24
8334250949,eng,False,2024-09-24,04:22:36,2024-09-24T04:22:36Z,2024-09-24T04:22:13Z,news,0.0,https://www.wdtv.com/2024/09/24/delta-sigma-theta-sorority-helps-wvu-students-register-vote/,Delta Sigma Theta Sorority helps WVU students register to vote,"MORGANTOWN, W.Va (WDTV) - As the 2024 presidential election is coming up soon organizations on the WVU campus are encouraging students to vote. One of the oldest African American sororities is going ...",[],https://gray-wdtv-prod.gtv-cdn.com/resizer/v2/TRBFIIOMEZEEFKLKPUJCLCMZOI.bmp?auth=632f3e021424384d9ccba63b58372c2619b50a407da29149839e839f8fa913d0&width=1200&height=600&smart=true,,0.4353,464847756,1,wdtv.com,news,https://www.wdtv.com,2024-09-24
2024-09-494349842,eng,True,2024-09-24,04:16:26,2024-09-24T04:16:26Z,2024-09-24T03:43:02Z,news,0.0,https://www.theolympian.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@theolympian.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464847386,1,theolympian.com,news,The  Olympian,2024-09-24
2024-09-494346718,eng,True,2024-09-24,04:11:06,2024-09-24T04:11:06Z,2024-09-24T03:43:02Z,news,0.0,https://www.fresnobee.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@fresnobee.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464847066,1,fresnobee.com,news,The Fresno Bee,2024-09-24
2024-09-494339216,eng,True,2024-09-24,04:02:57,2024-09-24T04:02:57Z,2024-09-24T03:43:02Z,news,0.0,https://www.kentucky.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@kentucky.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464846577,1,kentucky.com,news,Lexington Herald Leader,2024-09-24
2024-09-494337984,eng,True,2024-09-24,04:02:30,2024-09-24T04:02:30Z,2024-09-24T03:43:02Z,news,0.0,https://www.sanluisobispo.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@sanluisobispo.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464846550,1,sanluisobispo.com,news,The Tribune,2024-09-24
8334228416,eng,False,2024-09-24,04:00:26,2024-09-24T04:00:26Z,2024-09-24T03:59:30Z,news,0.7373,https://www.ntd.com/violent-crime-in-us-declined-3-percent-from-2022-to-2023-fbi-says_1018846.html,"Violent Crime in US Declined 3 Percent From 2022 to 2023, FBI Says","Violent crime nationwide in 2023 declined from the previous year, according to new data released by the FBI on Monday.

The annual ""Summary of Crime in the Nation"" report said the nation saw an ...",[],https://i.ntd.com/assets/uploads/2024/09/id1018860-GettyImages-2173216994.jpg,eng-9930644,-0.6078,464846426,1,ntd.com,news,NTD,2024-09-24
2024-09-494337039,eng,True,2024-09-24,03:58:28,2024-09-24T03:58:28Z,2024-09-24T03:43:02Z,news,0.0,https://www.star-telegram.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@star-telegram.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464846308,1,star-telegram.com,news,Fort Worth Star-Telegram,2024-09-24
2024-09-494336590,eng,True,2024-09-24,03:56:29,2024-09-24T03:56:29Z,2024-09-24T03:43:02Z,news,0.0,https://www.islandpacket.com/news/nation-world/national/article292948009.html,DOJ Readies Major Antitrust Case Against Visa's Debit Empire,"The U.S. Department of Justice (DOJ) is poised to launch a significant antitrust lawsuit against Visa Inc., accusing the payment card services giant of illegally monopolizing the nation's debit card ...","{'uri': ['adeola_adeosun@islandpacket.com'], 'name': ['Adeola Adeosun'], 'type': ['author'], 'isAgency': [False]}",https://www.mcclatchy-wires.com/incoming/la2a0z/picture292947954/alternates/LANDSCAPE_1140/95c6ea1d-336a-4d01-80b7-d18a368fcde2,,-0.0039,464846189,1,islandpacket.com,news,The Island Packet,2024-09-24
