uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,sentiment,wgt,relevance,source.uri,source.dataType,source.title,eventUri,feed date
8300108943,eng,True,2024-08-31,05:32:00,2024-08-31T05:32:00Z,2024-08-31T05:31:32Z,news,0.0,https://www.dailymirror.lk/top-story/How-to-vote-in-2024-Presidential-Election/155-290715,How to vote in 2024 Presidential Election,"Colombo, August 30 (Daily Mirror) - The Election Commission has released guidelines for voters on how they should cast their votes in the upcoming 2024 Presidential Election scheduled for September ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_d56b5bbaaf.jpg,0.1216,462778320,1,dailymirror.lk,news,Daily Mirror,,2024-08-31
8300088430,eng,True,2024-08-31,05:09:48,2024-08-31T05:09:48Z,2024-08-31T05:09:31Z,news,0.0,https://resistthemainstream.com/trump-slaps-mark-zuckerberg-with-terrifying-ultimatum/,Trump Slaps Mark Zuckerberg With Terrifying Ultimatum,"Screenshot / YouTube, Fox News; Screenshot / YouTube, Associated Press, Cropped by Resist the Mainstream

In a soon-to-be-released book, former President Donald Trump claims that Meta CEO Mark ...","{'uri': ['anthony_gonzalez@resistthemainstream.com'], 'name': ['Anthony Gonzalez'], 'type': ['author'], 'isAgency': [False]}",https://resistthemainstream.com/wp-content/uploads/2024/08/Untitled-design-2024-08-30T222747.738.png,0.0745,462776988,1,resistthemainstream.com,news,Resist the Mainstream,,2024-08-31
8300077828,eng,False,2024-08-31,04:59:00,2024-08-31T04:59:00Z,2024-08-31T04:57:56Z,news,0.549,https://conservativeangle.com/trumps-bid-to-move-new-york-case-to-federal-court-delayed-by-procedural-misstep/,Trump's Bid to Move New York Case to Federal Court Delayed by Procedural Misstep - Conservative Angle,"A federal court in New York on Friday, in a procedural notice, flagged a deficiency in former President Donald Trump's latest legal filing in which his attorneys sought to move his state criminal case ...",[],https://img.theepochtimes.com/assets/uploads/2024/08/31/id5716163-GettyImages-2154737267-1080x720.jpg,-0.2941,462776340,1,conservativeangle.com,news,Brigitte Gabriel,eng-9860016,2024-08-31
8300057948,eng,False,2024-08-31,04:32:50,2024-08-31T04:32:50Z,2024-08-31T04:32:10Z,news,0.6706,https://www.theepochtimes.com/us/trumps-bid-to-move-new-york-case-to-federal-court-delayed-by-procedural-misstep-5716111,Trump's Bid to Move New York Case to Federal Court Delayed by Procedural Misstep,"A federal court in New York on Friday, in a procedural notice, flagged a deficiency in former President Donald Trump's latest legal filing in which his attorneys sought to move his state criminal case ...",[],https://img.theepochtimes.com/assets/uploads/2024/08/31/id5716163-GettyImages-2154737267-1080x720.jpg,-0.0824,462774770,34,theepochtimes.com,news,www.theepochtimes.com,eng-9860016,2024-08-31
2024-08-471212368,eng,False,2024-08-31,04:30:26,2024-08-31T04:30:26Z,2024-08-31T04:00:05Z,news,0.0,https://www.ft.com/content/09715a36-8fbe-45f8-a936-414cbe28c0ba,Transcript: Swamp Notes  --  Is mainstream media old news for Harris and Trump?,"Marc Filippino

Do you have questions about the 2024 election for our Swamp Notes panellists? Well, here is your chance to ask them. On September 12th, join Swamp Notes regulars like Peter Spiegel, ...",[],https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fwww.ft.com%2F__origami%2Fservice%2Fimage%2Fv2%2Fimages%2Fraw%2Fhttps%253A%252F%252Fd1e00ek4ebabms.cloudfront.net%252Fproduction%252Fc212f2f3-ace3-4cbe-ba21-2e4443e10ee7.jpg%3Fsource%3Dnext-article%26fit%3Dscale-down%26quality%3Dhighest%26width%3D700%26dpr%3D1?source=next-opengraph&fit=scale-down&width=900,0.1686,462774626,1,ft.com,news,Financial Times News,,2024-08-31
8300051965,eng,False,2024-08-31,04:26:47,2024-08-31T04:26:47Z,2024-08-31T04:25:37Z,news,0.0,https://www.dailymirror.lk/breaking-news/How-to-vote-in-2024-Presidential-Election/108-290715,How to vote in 2024 Presidential Election,"Colombo, August 30 (Daily Mirror) - The Election Commission has released guidelines for voters on how they should cast their votes in the upcoming 2024 Presidential Election scheduled for September ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_d56b5bbaaf.jpg,0.1216,462774407,1,dailymirror.lk,news,Daily Mirror,,2024-08-31
8300040438,eng,False,2024-08-31,04:13:44,2024-08-31T04:13:44Z,2024-08-31T04:12:39Z,news,0.6902,https://resistthemainstream.com/trumps-ultimatum-threatens-mark-zuckerbergs-freedom/,Trump's Ultimatum Threatens Mark Zuckerberg's Freedom,"Screenshot / YouTube, Fox News; Screenshot / YouTube, Associated Press, Cropped by Resist the Mainstream

In a soon-to-be-released book, former President Donald Trump claims that Meta CEO Mark ...","{'uri': ['anthony_gonzalez@resistthemainstream.com'], 'name': ['Anthony Gonzalez'], 'type': ['author'], 'isAgency': [False]}",https://resistthemainstream.com/wp-content/uploads/2024/08/Untitled-design-2024-08-30T222747.738.png,0.0745,462773624,1,resistthemainstream.com,news,Resist the Mainstream,eng-9858396,2024-08-31
8300024079,eng,False,2024-08-31,03:54:09,2024-08-31T03:54:09Z,2024-08-31T03:54:00Z,news,0.0,https://lymeline.com/2024/08/a-view-from-my-porch-a-2024-election-epic-part-one-why-i-vote-section-1-of-3/,A View From My Porch: A 2024 Election Epic -- Part One: Why I Vote (Section 1 of 3),"Editor's Notes: i) We have divided Part One of Thomas Gotowka's essay into three parts. We will publish Parts 2 and 3 on Sunday, Sept. 1 and Monday, Sept. 2, respectively.

ii) This is the opinion of ...","{'uri': ['thomas_d_gotowka@lymeline.com'], 'name': ['Thomas D Gotowka'], 'type': ['author'], 'isAgency': [False]}",,0.1765,462772449,1,lymeline.com,news,LymeLine.com,,2024-08-31
8300012021,eng,False,2024-08-31,03:36:12,2024-08-31T03:36:12Z,2024-08-31T03:35:49Z,news,0.0,https://www.benzinga.com/news/24/08/40665199/trump-vs-harris-nate-silver-says-former-president-now-ahead-of-vice-president-in-electoral-college-o,Trump Vs. Harris: Nate Silver Says Former President Now Ahead Of Vice President In Electoral College Odds After Adjusting For The DNC 'Bounce',"In the latest election forecast, pollster Nate Silver has indicated that former President Donald Trump is slightly ahead of Vice President Kamala Harris as they approach the Labor Day weekend.

What ...","{'uri': ['ananya_gairola@benzinga.com'], 'name': ['Ananya Gairola'], 'type': ['author'], 'isAgency': [False]}",https://cdn.benzinga.com/files/images/story/2024/08/30/Trump-Harris-Shutterstock.png?width=1200&height=800&fit=crop,0.2078,462771372,1,benzinga.com,news,Benzinga,,2024-08-31
2024-08-471178145,eng,False,2024-08-31,03:17:30,2024-08-31T03:17:30Z,2024-08-31T02:41:10Z,news,0.6706,https://www.newsr.in/n/World/1zqx0o55bw/Is-US-ready-to-accept-the-2024-election.htm,"Is US ready to accept the 2024 election outcome? Most Americans say yes, but poll shows Trump's supporters have doubts","Saturday, 31 August 2024 ()

As the 2024 presidential election nears, a majority of Americans express readiness to accept the results, though divisions persist, especially regarding Trump. An ABC ...",[],https://cdn.newsserve.net/newsR256.png,0.6078,462770250,1,newsr.in,news,newsR,eng-9863329,2024-08-31
