uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,image,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,feed date
8311673769,eng,False,2024-09-08,05:59:06,2024-09-08T05:59:06Z,2024-09-08T05:58:31Z,news,0.7294,https://nybreaking.com/george-w-bush-has-finally-made-a-decision-on-the-2024-president-race-after-vp-dick-cheneys-shock-move/,George W Bush Has Finally Made A Decision On The 2024 President Race - After VP Dick Cheney's SHOCK Move - Ny Breaking News,"Former President George W. Bush has made an announcement about the 2024 presidential election in November, but he is taking a less prominent position than his vice president.

Bush, a Republican who ...",[],https://nybreaking.com/wp-content/uploads/2024/09/George-W-Bush-has-finally-made-a-decision-on-the.jpg,eng-9876054,-0.098,463471146,1,nybreaking.com,news,NY Breaking News,2024-09-08
8311672094,eng,False,2024-09-08,05:56:49,2024-09-08T05:56:49Z,2024-09-08T05:56:27Z,news,0.4902,https://www.dallasnews.com/opinion/letters-to-the-editor/2024/09/08/letters-to-the-editor-should-the-gop-be-censored-or-not/,Letters to the Editor  --  Does the GOP need an  overhaul or not?,"Readers agree and disagree with the column on the Republican Party by former U.S. Rep. Alan Steelman. A new Democrat's excuse

Re: ""GOP needs an exorcism -- Party must reclaim its values, writes ...",[],https://dmn-dallas-news-prod.cdn.arcpublishing.com/resizer/v2/SKJUUAO5TWP7SB6UDBPCY64Z6M.jpg?auth=a19829ccaa59dafa06ffacc749eb2b9652dac6403ac0c362654e610834b70602&height=467&width=830&smart=true&quality=80,ita-708274,0.0667,463471009,1,dallasnews.com,news,The Dallas Morning News,2024-09-08
8311668144,eng,False,2024-09-08,05:51:36,2024-09-08T05:51:36Z,2024-09-08T05:51:22Z,news,0.698,https://www.malaymail.com/news/malaysia/2024/09/08/indonesias-president-elect-prabowo-eyes-stronger-defence-ties-with-malaysia-post-2024/149699,Indonesia's president-elect Prabowo eyes stronger defence ties with Malaysia post-2024,"JAKARTA, Sept 8 -- Indonesian president-elect Prabowo Subianto has expressed optimism about the future of defence collaboration between Indonesia and Malaysia, building on the momentum established ...",[],https://www.malaymail.com/malaymail/uploads/images/2024/09/08/thumbs/400x400/233473.jpg,eng-9884903,0.6235,463470696,1,malaymail.com,news,Malay Mail,2024-09-08
8311664779,eng,False,2024-09-08,05:47:13,2024-09-08T05:47:13Z,2024-09-08T05:46:34Z,news,0.7333,https://www.dailymail.co.uk/news/article-13826051/George-W-Bush-final-decision-presidential-race.html,George W Bush has finally made a decision on the 2024 president race,"Former President George W. Bush has finally made a decision on who he will be voting for in the 2024 presidential election in November, but does not plan to share his thoughts with the rest of the ...",[],https://i.dailymail.co.uk/1s/2024/09/08/06/89408659-0-image-a-53_1725771728456.jpg,eng-9876054,-0.2549,463470433,1,dailymail.co.uk,news,Daily Mail Online,2024-09-08
8311653134,eng,False,2024-09-08,05:30:48,2024-09-08T05:30:48Z,2024-09-08T05:30:17Z,news,0.5294,https://www.thenational.scot/politics/24569892.david-pratt-open-season-outside-meddling-us/,David Pratt: It's open season for outside meddling in the US,"IT'S not often these days that you see a smiling, relaxed Vladimir Putin. But the Russian president looked decidedly laid back when he answered questions last Thursday about the US presidential ...",[],https://www.thenational.scot/resources/images/18513517/,eng-9877229,0.2863,463469448,1,thenational.scot,news,The National,2024-09-08
8311649210,eng,False,2024-09-08,05:25:16,2024-09-08T05:25:16Z,2024-09-08T05:25:04Z,news,0.5176,https://www.pravda.com.ua/eng/news/2024/09/8/7473961/,"US intelligence says Russia promotes Trump ""more sophisticatedly"" than before - WP","US intelligence reports that the Russian government's covert efforts to influence the 2024 US presidential election are more advanced than previously thought.

Source: The Washington Post, citing a ...",[],https://img.pravda.com/images/doc/7/4/7473961_fb_image_eng_2024_09_08_08_07_53.jpg,eng-9882287,0.2471,463469116,1,pravda.com.ua,news,��������� ������,2024-09-08
8311641624,eng,True,2024-09-08,05:15:01,2024-09-08T05:15:01Z,2024-09-08T05:14:29Z,news,0.0,https://gazette.com/news/wex/trump-threatens-legal-action-and-jail-time-for-those-who-cheated-in-election/article_ffa7ab46-f70d-5173-a548-1c2f72126c49.html,Trump threatens legal action and jail time for those who 'cheated' in election,"Former President Donald Trump threatened to pursue legal action and jail time for those who ""cheated"" in the election if he wins in November.

In a Truth Social post on Saturday, Trump decried alleged ...","{'uri': ['washington_examiner@gazette.com'], 'name': ['Washington Examiner'], 'type': ['author'], 'isAgency': [False]}",https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/custom/image/3f755dae-418c-11e8-a244-53852639d709.png?crop=235%2C235%2C1%2C0&resize=200%2C200&order=crop%2Cresize,,-0.3882,463468501,1,gazette.com,news,Colorado Springs Gazette,2024-09-08
8311640695,eng,False,2024-09-08,05:13:29,2024-09-08T05:13:29Z,2024-09-08T05:13:03Z,news,0.0,https://www.firstpost.com/opinion/us-presidential-election-donald-trump-kamala-harris-and-stakes-for-india-13812998.html,"US presidential election: Donald Trump, Kamala Harris and stakes for India","Both Trump and Harris will likely view India as a critical counterweight to China's regional ambitions. However, the nuances in their approaches could significantly impact the nature of this ...",[],"https://images.firstpost.com/uploads/2024/09/Frankfurt-airport-halts-flights-as-climate-activists-block-runway-2024-09-06T003650.061-2024-09-20738369e0f4b9878893dd33054601ec.jpg?im=FitAndFill=(1200,675)",,0.2784,463468409,67,firstpost.com,news,Firstpost,2024-09-08
8311627027,eng,True,2024-09-08,05:05:37,2024-09-08T05:05:37Z,2024-09-08T04:54:37Z,news,0.0,https://www.dailymirror.lk/top-story/Postal-Department-aims-to-complete-polling-card-delivery-by-mid-September/155-291260,Postal Department aims to complete polling card delivery by mid-September,"Colombo, Sep 8 (Daily Mirror) - The Postal Department said that around three million official polling cards for the upcoming 2024 Presidential election have been distributed nationwide so far.

The ...",[],https://bmkltsly13vb.compat.objectstorage.ap-singapore-1.oraclecloud.com/cdn.sg.dailymirror.lk/assets/uploads/image_c330b65eac.jpg,,0.2471,463467937,1,dailymirror.lk,news,Daily Mirror,2024-09-08
8311622805,eng,False,2024-09-08,04:47:26,2024-09-08T04:47:26Z,2024-09-08T04:47:02Z,news,0.0,https://www.yahoo.com/news/sunday-shows-preview-election-heats-210000529.html,"Sunday shows preview: Election heats up ahead of Trump, Harris debate","The 2024 presidential election is heating up ahead of the ABC News debate, set for Sept. 10, between former President Trump and Vice President Harris.

Harris arrived in Pittsburgh on Thursday where ...",[],https://media.zenfs.com/en/the_hill_articles_341/656ebac084cb481a7c07f4c2cd34a98b,,0.1137,463466846,1,yahoo.com,news,Yahoo,2024-09-08
